  No.   E(hr.)        dos(hr.)         E(eV)          dos(eV)              sum
   3726  -0.49020      0.0000000000    -11.545795      0.0000000000      639.9999999999
   3736  -0.48920      0.0000000000    -11.518584      0.0000000000      639.9999999999
   3746  -0.48820      0.0000000000    -11.491373      0.0000000000      639.9999999999
   3756  -0.48720      0.0000000000    -11.464161      0.0000000000      639.9999999999
   3766  -0.48620      0.0000000000    -11.436950      0.0000000000      639.9999999999
   3776  -0.48520      0.0000000000    -11.409738      0.0000000000      639.9999999999
   3786  -0.48420      0.0000000000    -11.382527      0.0000000000      639.9999999999
   3796  -0.48320      0.0000000000    -11.355316      0.0000000000      639.9999999999
   3806  -0.48220      0.0000000000    -11.328104      0.0000000000      639.9999999999
   3816  -0.48120      0.0000000000    -11.300893      0.0000000000      639.9999999999
   3826  -0.48020      0.0000000000    -11.273681      0.0000000000      639.9999999999
   3836  -0.47920      0.0000000000    -11.246470      0.0000000000      639.9999999999
   3846  -0.47820      0.0000000000    -11.219259      0.0000000000      639.9999999999
   3856  -0.47720      0.0000000000    -11.192047      0.0000000000      639.9999999999
   3866  -0.47620      0.0000000000    -11.164836      0.0000000000      639.9999999999
   3876  -0.47520      0.0000000000    -11.137624      0.0000000000      639.9999999999
   3886  -0.47420      0.0000000000    -11.110413      0.0000000000      639.9999999999
   3896  -0.47320      0.0000000000    -11.083202      0.0000000000      639.9999999999
   3906  -0.47220      0.0000000000    -11.055990      0.0000000000      639.9999999999
   3916  -0.47120      0.0000000000    -11.028779      0.0000000000      639.9999999999
   3926  -0.47020      0.0000000000    -11.001567      0.0000000000      639.9999999999
   3936  -0.46920      0.0000000000    -10.974356      0.0000000000      639.9999999999
   3946  -0.46820      0.0000000000    -10.947145      0.0000000000      639.9999999999
   3956  -0.46720      0.0000000000    -10.919933      0.0000000000      639.9999999999
   3966  -0.46620      0.0000000000    -10.892722      0.0000000000      639.9999999999
   3976  -0.46520      0.0000000000    -10.865510      0.0000000000      639.9999999999
   3986  -0.46420      0.0000000000    -10.838299      0.0000000000      639.9999999999
   3996  -0.46320      0.0000000000    -10.811088      0.0000000000      639.9999999999
   4006  -0.46220      0.0000000000    -10.783876      0.0000000000      639.9999999999
   4016  -0.46120      0.0000000000    -10.756665      0.0000000000      639.9999999999
   4026  -0.46020      0.0000000000    -10.729454      0.0000000000      639.9999999999
   4036  -0.45920      0.0000000000    -10.702242      0.0000000000      639.9999999999
   4046  -0.45820      0.0000000000    -10.675031      0.0000000000      639.9999999999
   4056  -0.45720      0.0000000000    -10.647819      0.0000000000      639.9999999999
   4066  -0.45620      0.0000000000    -10.620608      0.0000000000      639.9999999999
   4076  -0.45520      0.0000000000    -10.593397      0.0000000000      639.9999999999
   4086  -0.45420      0.0000000000    -10.566185      0.0000000000      639.9999999999
   4096  -0.45320      0.0000000000    -10.538974      0.0000000000      639.9999999999
   4106  -0.45220      0.0000000000    -10.511762      0.0000000000      639.9999999999
   4116  -0.45120      0.0000000000    -10.484551      0.0000000000      639.9999999999
   4126  -0.45020      0.0000000000    -10.457340      0.0000000000      639.9999999999
   4136  -0.44920      0.0000000000    -10.430128      0.0000000000      639.9999999999
   4146  -0.44820      0.0000000000    -10.402917      0.0000000000      639.9999999999
   4156  -0.44720      0.0000000000    -10.375705      0.0000000000      639.9999999999
   4166  -0.44620      0.0000000000    -10.348494      0.0000000000      639.9999999999
   4176  -0.44520      0.0000000000    -10.321283      0.0000000000      639.9999999999
   4186  -0.44420      0.0000000000    -10.294071      0.0000000000      639.9999999999
   4196  -0.44320      0.0000000000    -10.266860      0.0000000000      639.9999999999
   4206  -0.44220      0.0000000000    -10.239648      0.0000000000      639.9999999999
   4216  -0.44120      0.0000000000    -10.212437      0.0000000000      639.9999999999
   4226  -0.44020      0.0000000000    -10.185226      0.0000000000      639.9999999999
   4236  -0.43920      0.0000000000    -10.158014      0.0000000000      639.9999999999
   4246  -0.43820      0.0000000000    -10.130803      0.0000000000      639.9999999999
   4256  -0.43720      0.0000000000    -10.103591      0.0000000000      639.9999999999
   4266  -0.43620      0.0000000000    -10.076380      0.0000000000      639.9999999999
   4276  -0.43520      0.0000000000    -10.049169      0.0000000000      639.9999999999
   4286  -0.43420      0.0000000000    -10.021957      0.0000000000      639.9999999999
   4296  -0.43320      0.0000000001     -9.994746      0.0000000000      639.9999999999
   4306  -0.43220      0.0000001595     -9.967534      0.0000000059      640.0000000000
   4316  -0.43120      0.0000680209     -9.940323      0.0000024997      640.0000000155
   4326  -0.43020      0.0109632311     -9.913112      0.0004028912      640.0000028774
   4336  -0.42920      0.6729990935     -9.885900      0.0247322515      640.0002094893
   4346  -0.42820     15.8955290439     -9.858689      0.5841497054      640.0061627245
   4356  -0.42720    146.1646956470     -9.831477      5.3714515360      640.0760138653
   4366  -0.42620    529.4336751199     -9.804266     19.4563216162      640.4165433886
   4376  -0.42520    762.0441254772     -9.777055     28.0045948865      641.1176332752
   4386  -0.42420    437.0856721803     -9.749843     16.0625963391      641.7324175698
   4396  -0.42320     99.4806527405     -9.722632      3.6558452272      641.9616660061
   4406  -0.42220      8.8983814160     -9.695420      0.3270093665      641.9976106959
   4416  -0.42120      0.3090953126     -9.668209      0.0113590391      641.9999383704
   4426  -0.42020      0.0041216233     -9.640998      0.0001514668      641.9999993631
   4436  -0.41920      0.0000209944     -9.613786      0.0000007715      641.9999999974
   4446  -0.41820      0.0000538109     -9.586575      0.0000019775      642.0000000119
   4456  -0.41720      0.0108836992     -9.559363      0.0003999684      642.0000027593
   4466  -0.41620      0.8373108084     -9.532152      0.0307705935      642.0002494749
   4476  -0.41520     24.7211004645     -9.504941      0.9084833548      642.0090531787
   4486  -0.41420    283.3470001096     -9.477729     10.4128064046      642.1363614372
   4496  -0.41320   1275.9654811873     -9.450518     46.8908494865      642.8978064645
   4506  -0.41220   2279.6014955571     -9.423306     83.7737793015      644.8149023239
   4516  -0.41120   1622.8821637496     -9.396095     59.6397977819      646.8683675484
   4526  -0.41020    459.1817906320     -9.368884     16.8746134193      647.8049225750
   4536  -0.40920     51.1926570504     -9.341672      1.8812947622      647.9851386553
   4546  -0.40820      2.2226842232     -9.314461      0.0816821089      647.9995268549
   4556  -0.40720      0.0371416843     -9.287250      0.0013649312      647.9999939262
   4566  -0.40620      0.0002664677     -9.260038      0.0000097925      647.9999999759
   4576  -0.40520      0.0066958513     -9.232827      0.0002460679      648.0000016734
   4586  -0.40420      0.5670103011     -9.205615      0.0208372366      648.0001659520
   4596  -0.40320     18.4087711154     -9.178404      0.6765096144      648.0065875331
   4606  -0.40220    231.7428403693     -9.151193      8.5163892030      648.1081045375
   4616  -0.40120   1144.8789788805     -9.123981     42.0735111337      648.7705773114
   4626  -0.40020   2242.2021484501     -9.096770     82.3993791458      650.5876297279
   4636  -0.39920   1749.6095645624     -9.069558     64.2969421678      652.7065916710
   4646  -0.39820    542.9049812232     -9.042347     19.9513828041      653.7591560645
   4656  -0.39720     66.4490311957     -9.015136      2.4419559669      653.9800370773
   4666  -0.39620      3.1712526678     -8.987924      0.1165413436      653.9993053957
   4676  -0.39520      0.0634461446     -8.960713      0.0023316020      653.9999915412
   4686  -0.39420      0.3687020969     -8.933501      0.0135495472      654.0001111403
   4696  -0.39320     10.1491363844     -8.906290      0.3729737470      654.0037812153
   4706  -0.39220    108.6714814862     -8.879079      3.9936018309      654.0535308356
   4716  -0.39120    457.5611673407     -8.851867     16.8150566336      654.3328670462
   4726  -0.39020    766.2314903340     -8.824656     28.1584776507      654.9942267993
   4736  -0.38920    548.8704412637     -8.797444     20.1706093373      655.6743418565
   4746  -0.38820    523.0227924414     -8.770233     19.2207261090      656.1417985876
   4756  -0.38720   1512.2520419961     -8.743022     55.5742172750      657.1358972181
   4766  -0.38620   2296.7582187947     -8.715810     84.4042770218      659.1970736111
   4776  -0.38520   1402.4146599565     -8.688599     51.5377694046      661.1092607828
   4786  -0.38420    340.0466627674     -8.661387     12.4964798165      661.8652769809
   4796  -0.38320     32.4293139843     -8.634176      1.1917548738      661.9910960103
   4806  -0.38220      1.2161662541     -8.606965      0.0446932692      661.9997593441
   4816  -0.38120      1.2038552987     -8.579753      0.0442408501      662.0003453539
   4826  -0.38020     38.1094197973     -8.552542      1.4004948363      662.0136732415
   4836  -0.37920    474.6091364888     -8.525330     17.4415577162      662.2221781712
   4846  -0.37820   2321.3905458147     -8.498119     85.3094980139      663.5696919672
   4856  -0.37720   4537.7924001969     -8.470908    166.7607341859      667.2437737758
   4866  -0.37620   3878.7661282068     -8.443696    142.5419742091      671.6611447003
   4876  -0.37520   2600.4657383891     -8.416485     95.5653184443      674.7133524137
   4886  -0.37420   2422.3078397564     -8.389273     89.0181388123      677.2218933222
   4896  -0.37320   1371.4853553181     -8.362062     50.4011388375      679.1443764265
   4906  -0.37220    322.7905746925     -8.334851     11.8623305072      679.8735780759
   4916  -0.37120     29.9844122000     -8.307639      1.1019064231      679.9918418345
   4926  -0.37020      1.0824806223     -8.280428      0.0397804147      679.9997817518
   4936  -0.36920      0.0150085526     -8.253216      0.0005515539      679.9999976585
   4946  -0.36820      0.0000803629     -8.226005      0.0000029533      679.9999999903
   4956  -0.36720      0.0004532839     -8.198794      0.0000166579      680.0000001056
   4966  -0.36620      0.0634517823     -8.171582      0.0023318091      680.0000170304
   4976  -0.36520      3.3886722222     -8.144371      0.1245313619      680.0010851738
   4986  -0.36420     69.7444689339     -8.117159      2.5630610260      680.0280656991
   4996  -0.36320    559.8392811457     -8.089948     20.5737066213      680.3064185832
   5006  -0.36220   1772.8994806307     -8.062737     65.1528304854      681.5028168674
   5016  -0.36120   2232.8772417394     -8.035525     82.0566952695      683.6783929401
   5026  -0.36020   1120.4241983774     -8.008314     41.1748148534      685.3641059654
   5036  -0.35920    222.8411716508     -7.981102      8.1892590304      685.9189329708
   5046  -0.35820     17.3894075158     -7.953891      0.6390487066      685.9955429482
   5056  -0.35720      0.5260453494     -7.926680      0.0193318030      685.9998991545
   5066  -0.35620      0.0060998966     -7.899468      0.0002241670      685.9999990894
   5076  -0.35520      0.0002365354     -7.872257      0.0000086925      686.0000000448
   5086  -0.35420      0.0336362859     -7.845046      0.0012361103      686.0000088349
   5096  -0.35320      2.0553560452     -7.817834      0.0755329140      686.0006403674
   5106  -0.35220     48.3546321658     -7.790623      1.7769993094      686.0187651418
   5116  -0.35120    444.9078506602     -7.763411     16.3500559915      686.2311915340
   5126  -0.35020   1664.5436412073     -7.736200     61.1708282821      687.2840489335
   5136  -0.34920   2999.5752395377     -7.708989    110.2323167471      689.7216355995
   5146  -0.34820   4180.2379494206     -7.681777    153.6208552614      693.3438640050
   5156  -0.34720   4890.5286446644     -7.654566    179.7235473588      698.0726110807
   5166  -0.34620   2952.3437987917     -7.627354    108.4965939461      702.0875770186
   5176  -0.34520    740.8770109949     -7.600143     27.2267180600      703.7011103841
   5186  -0.34420     73.6496758435     -7.572932      2.7065746806      703.9794741638
   5196  -0.34320      2.8497280548     -7.545720      0.1047255363      703.9994137052
   5206  -0.34220      0.0423857676     -7.518509      0.0015576477      703.9999932703
   5216  -0.34120      0.0002399135     -7.491297      0.0000088167      703.9999999696
   5226  -0.34020      0.0000005128     -7.464086      0.0000000188      703.9999999999
   5236  -0.33920      0.0000000004     -7.436875      0.0000000000      703.9999999999
   5246  -0.33820      0.0000000000     -7.409663      0.0000000000      703.9999999999
   5256  -0.33720      0.0000000000     -7.382452      0.0000000000      703.9999999999
   5266  -0.33620      0.0000000000     -7.355240      0.0000000000      703.9999999999
   5276  -0.33520      0.0000000000     -7.328029      0.0000000000      703.9999999999
   5286  -0.33420      0.0000000000     -7.300818      0.0000000000      703.9999999999
   5296  -0.33320      0.0000000000     -7.273606      0.0000000000      703.9999999999
   5306  -0.33220      0.0000000000     -7.246395      0.0000000000      703.9999999999
   5316  -0.33120      0.0000000000     -7.219183      0.0000000000      703.9999999999
   5326  -0.33020      0.0000000000     -7.191972      0.0000000000      703.9999999999
   5336  -0.32920      0.0000000000     -7.164761      0.0000000000      703.9999999999
   5346  -0.32820      0.0000000000     -7.137549      0.0000000000      703.9999999999
   5356  -0.32720      0.0000000000     -7.110338      0.0000000000      703.9999999999
   5366  -0.32620      0.0000000000     -7.083126      0.0000000000      703.9999999999
   5376  -0.32520      0.0000000000     -7.055915      0.0000000000      703.9999999999
   5386  -0.32420      0.0000000000     -7.028704      0.0000000000      703.9999999999
   5396  -0.32320      0.0000000000     -7.001492      0.0000000000      703.9999999999
   5406  -0.32220      0.0000000000     -6.974281      0.0000000000      703.9999999999
   5416  -0.32120      0.0000000000     -6.947069      0.0000000000      703.9999999999
   5426  -0.32020      0.0000000000     -6.919858      0.0000000000      703.9999999999
   5436  -0.31920      0.0000000000     -6.892647      0.0000000000      703.9999999999
   5446  -0.31820      0.0000000000     -6.865435      0.0000000000      703.9999999999
   5456  -0.31720      0.0000000000     -6.838224      0.0000000000      703.9999999999
   5466  -0.31620      0.0000000000     -6.811012      0.0000000000      703.9999999999
   5476  -0.31520      0.0000000000     -6.783801      0.0000000000      703.9999999999
   5486  -0.31420      0.0000000000     -6.756590      0.0000000000      703.9999999999
   5496  -0.31320      0.0000000000     -6.729378      0.0000000000      703.9999999999
   5506  -0.31220      0.0000000003     -6.702167      0.0000000000      703.9999999999
   5516  -0.31120      0.0000003615     -6.674955      0.0000000133      704.0000000000
   5526  -0.31020      0.0001780447     -6.647744      0.0000065430      704.0000000400
   5536  -0.30920      0.0331033543     -6.620533      0.0012165254      704.0000084998
   5546  -0.30820      2.3421767167     -6.593321      0.0860733754      704.0007090168
   5556  -0.30720     63.7697251389     -6.566110      2.3434933212      704.0238263269
   5566  -0.30620    679.3422703249     -6.538898     24.9653588732      704.3349973087
   5576  -0.30520   2918.6937377834     -6.511687    107.2599774629      706.0986317694
   5586  -0.30420   5423.5523400082     -6.484476    199.3117997368      710.5359857080
   5596  -0.30320   5077.2985275617     -6.457264    186.5872114600      716.0277771785
   5606  -0.30220   2820.4867406825     -6.430053    103.6509382001      719.9155769316
   5616  -0.30120    879.4675287129     -6.402842     32.3198237924      721.5793347840
   5626  -0.30020    127.2526168296     -6.375630      4.6764457115      721.9585230681
   5636  -0.29920      7.5823727681     -6.348419      0.2786469583      721.9982133666
   5646  -0.29820      0.1770894770     -6.321207      0.0065079159      721.9999683548
   5656  -0.29720      0.0015868464     -6.293996      0.0000583155      721.9999997771
   5666  -0.29620      0.0000144932     -6.266785      0.0000005326      722.0000000013
   5676  -0.29520      0.0024635312     -6.239573      0.0000905331      722.0000005990
   5686  -0.29420      0.2528473632     -6.212362      0.0092919658      722.0000715006
   5696  -0.29320      9.9284321095     -6.185150      0.3648630175      722.0033987973
   5706  -0.29220    150.8058790365     -6.157939      5.5420118176      722.0662926073
   5716  -0.29120    896.8301541496     -6.130728     32.9578882761      722.5550713181
   5726  -0.29020   2110.6851098155     -6.103516     77.5662188805      724.1465369429
   5736  -0.28920   1978.2511283072     -6.076305     72.6993615984      726.3461628251
   5746  -0.28820    738.0146434082     -6.049093     27.1215280297      727.6417606292
   5756  -0.28720    108.8173595783     -6.021882      3.9989627500      727.9649144976
   5766  -0.28620      6.2756186339     -5.994671      0.2306246471      727.9985447365
   5776  -0.28520      0.5432191572     -5.967459      0.0199629286      728.0000917945
   5786  -0.28420     14.2127039150     -5.940248      0.5223070451      728.0049886577
   5796  -0.28320    193.8144586653     -5.913036      7.1225473914      728.0881095277
   5806  -0.28220   1036.2699220601     -5.885825     38.0822033661      728.6724493414
   5816  -0.28120   2194.9059214194     -5.858614     80.6612754936      730.3967475286
   5826  -0.28020   1851.9833488063     -5.831402     68.0591079780      732.5586775428
   5836  -0.27920    621.6745023365     -5.804191     22.8461082596      733.7135873373
   5846  -0.27820     82.3851728979     -5.776979      3.0275981594      733.9745012322
   5856  -0.27720      4.2614432821     -5.749768      0.1566050951      733.9990432437
   5866  -0.27620      0.0850134926     -5.722557      0.0031241871      733.9999854445
   5876  -0.27520      0.0007346429     -5.695345      0.0000269976      733.9999999318
   5886  -0.27420      0.0183206041     -5.668134      0.0006732695      734.0000046204
   5896  -0.27320      1.4584925028     -5.640922      0.0535985914      734.0004317720
   5906  -0.27220     44.5470265719     -5.613711      1.6370724356      734.0161783666
   5916  -0.27120    527.9783384254     -5.586500     19.4028389986      734.2512480454
   5926  -0.27020   2457.5713802967     -5.559288     90.3140495530      735.7016620875
   5936  -0.26920   4537.0946772583     -5.532077    166.7350933502      739.4667986515
   5946  -0.26820   3337.6505824577     -5.504865    122.6563519218      743.6241037741
   5956  -0.26720    976.0335867829     -5.477654     35.8685596800      745.5789401536
   5966  -0.26620    112.5068082175     -5.450443      4.1345474373      745.9669392568
   5976  -0.26520      5.0527555995     -5.423231      0.1856852758      745.9989134468
   5986  -0.26420      0.0879396940     -5.396020      0.0032317230      745.9999857237
   5996  -0.26320      0.0631668499     -5.368808      0.0023213381      746.0000174150
   6006  -0.26220      2.6306699731     -5.341597      0.0966753032      746.0008869170
   6016  -0.26120     42.7337385449     -5.314386      1.5704353540      746.0184074300
   6026  -0.26020    271.5570349293     -5.287174      9.9795333335      746.1633575585
   6036  -0.25920    682.4778906369     -5.259963     25.0805907523      746.6651796848
   6046  -0.25820    682.9008750669     -5.232751     25.0961351377      747.4021699924
   6056  -0.25720    272.0639735405     -5.205540      9.9981629770      747.8634570467
   6066  -0.25620     42.9244266055     -5.178329      1.5774430084      747.9858300236
   6076  -0.25520      5.7633834528     -5.151117      0.2118003582      748.0003680076
   6086  -0.25420     65.7434264692     -5.123906      2.4160254809      748.0262578131
   6096  -0.25320    538.9029155267     -5.096694     19.8043096560      748.2924836204
   6106  -0.25220   1743.9962871166     -5.069483     64.0906581016      749.4601888314
   6116  -0.25120   2244.3301289619     -5.042272     82.4775809587      751.6265557506
   6126  -0.25020   1150.7536912003     -5.015060     42.2894027509      753.3390100690
   6136  -0.24920    233.9137557017     -4.987849      8.5961688409      753.9141220754
   6146  -0.24820     18.6605159210     -4.960638      0.6857610620      753.9951815184
   6156  -0.24720      0.5772485250     -4.933426      0.0212134843      753.9998886409
   6166  -0.24620      0.0068459618     -4.906215      0.0002515844      753.9999989722
   6176  -0.24520      0.0000308346     -4.879003      0.0000011332      753.9999999962
   6186  -0.24420      0.0000000524     -4.851792      0.0000000019      753.9999999999
   6196  -0.24320      0.0000000000     -4.824581      0.0000000000      753.9999999999
   6206  -0.24220      0.0000000000     -4.797369      0.0000000000      753.9999999999
   6216  -0.24120      0.0000000000     -4.770158      0.0000000000      753.9999999999
   6226  -0.24020      0.0000000000     -4.742946      0.0000000000      753.9999999999
   6236  -0.23920      0.0000000081     -4.715735      0.0000000003      753.9999999999
   6246  -0.23820      0.0000062078     -4.688524      0.0000002281      754.0000000012
   6256  -0.23720      0.0017859347     -4.661312      0.0000656319      754.0000004306
   6266  -0.23620      0.1947123299     -4.634101      0.0071555435      754.0000544879
   6276  -0.23520      8.1165198251     -4.606889      0.2982764934      754.0027414646
   6286  -0.23420    130.7800435565     -4.579678      4.8060762056      754.0564705461
   6296  -0.23320    824.4101156492     -4.552467     30.2965019180      754.4976236885
   6306  -0.23220   2055.4996277359     -4.525255     75.5381905583      756.0136003582
   6316  -0.23120   2040.5458226684     -4.498044     74.9886485581      758.2237013354
   6326  -0.23020    806.5020160260     -4.470832     29.6383916349      759.5968799656
   6336  -0.22920    126.0585699967     -4.443621      4.6325653157      759.9584177313
   6346  -0.22820      7.7070271893     -4.416410      0.2832279221      759.9981763209
   6356  -0.22720      0.1821023920     -4.389198      0.0066921370      759.9999673850
   6366  -0.22620      0.0016448428     -4.361987      0.0000604468      759.9999997686
   6376  -0.22520      0.0000056296     -4.334775      0.0000002069      759.9999999993
   6386  -0.22420      0.0000000073     -4.307564      0.0000000003      759.9999999999
   6396  -0.22320      0.0000000000     -4.280353      0.0000000000      759.9999999999
   6406  -0.22220      0.0000000000     -4.253141      0.0000000000      759.9999999999
   6416  -0.22120      0.0000000000     -4.225930      0.0000000000      759.9999999999
   6426  -0.22020      0.0000000000     -4.198718      0.0000000000      759.9999999999
   6436  -0.21920      0.0000000000     -4.171507      0.0000000000      759.9999999999
   6446  -0.21820      0.0000000000     -4.144296      0.0000000000      759.9999999999
   6456  -0.21720      0.0000000000     -4.117084      0.0000000000      759.9999999999
   6466  -0.21620      0.0000000000     -4.089873      0.0000000000      759.9999999999
   6476  -0.21520      0.0000000000     -4.062661      0.0000000000      759.9999999999
   6486  -0.21420      0.0000000000     -4.035450      0.0000000000      759.9999999999
   6496  -0.21320      0.0000000000     -4.008239      0.0000000000      759.9999999999
   6506  -0.21220      0.0000000000     -3.981027      0.0000000000      759.9999999999
   6516  -0.21120      0.0000000000     -3.953816      0.0000000000      759.9999999999
   6526  -0.21020      0.0000000000     -3.926604      0.0000000000      759.9999999999
   6536  -0.20920      0.0000000000     -3.899393      0.0000000000      759.9999999999
   6546  -0.20820      0.0000000000     -3.872182      0.0000000000      759.9999999999
   6556  -0.20720      0.0000000000     -3.844970      0.0000000000      759.9999999999
   6566  -0.20620      0.0000000003     -3.817759      0.0000000000      759.9999999999
   6576  -0.20520      0.0000003175     -3.790547      0.0000000117      760.0000000000
   6586  -0.20420      0.0001439194     -3.763336      0.0000052889      760.0000000326
   6596  -0.20320      0.0246426479     -3.736125      0.0009056003      760.0000064074
   6606  -0.20220      1.6061686887     -3.708913      0.0590255891      760.0004940596
   6616  -0.20120     40.2512416604     -3.681702      1.4792053094      760.0153650556
   6626  -0.20020    392.4144124667     -3.654491     14.4209584214      760.1997958299
   6636  -0.19920   1505.9741261452     -3.627279     55.3435082068      761.1490268570
   6646  -0.19820   2295.7112083989     -3.600068     84.3658001135      763.2105583012
   6656  -0.19720   1394.5988134688     -3.572856     51.2505424485      765.1170340782
   6666  -0.19620    336.3274325892     -3.545645     12.3598006782      765.8670691292
   6676  -0.19520     31.8992634541     -3.518434      1.1722758832      765.9912583163
   6686  -0.19420      1.1758077286     -3.491222      0.0432101213      765.9997615026
   6696  -0.19320      0.0166486633     -3.464011      0.0006118269      765.9999973890
   6706  -0.19220      0.0000896680     -3.436799      0.0000032952      765.9999999887
   6716  -0.19120      0.0000001823     -3.409588      0.0000000067      765.9999999999
   6726  -0.19020      0.0000000001     -3.382377      0.0000000000      765.9999999999
   6736  -0.18920      0.0000000000     -3.355165      0.0000000000      765.9999999999
   6746  -0.18820      0.0000000000     -3.327954      0.0000000000      765.9999999999
   6756  -0.18720      0.0000000000     -3.300742      0.0000000000      765.9999999999
   6766  -0.18620      0.0000000000     -3.273531      0.0000000000      765.9999999999
   6776  -0.18520      0.0000000000     -3.246320      0.0000000000      765.9999999999
   6786  -0.18420      0.0000000000     -3.219108      0.0000000000      765.9999999999
   6796  -0.18320      0.0000000000     -3.191897      0.0000000000      765.9999999999
   6806  -0.18220      0.0000000000     -3.164685      0.0000000000      765.9999999999
   6816  -0.18120      0.0000000000     -3.137474      0.0000000000      765.9999999999
   6826  -0.18020      0.0000000000     -3.110263      0.0000000000      765.9999999999
   6836  -0.17920      0.0000000000     -3.083051      0.0000000000      765.9999999999
   6846  -0.17820      0.0000000000     -3.055840      0.0000000000      765.9999999999
   6856  -0.17720      0.0000000000     -3.028628      0.0000000000      765.9999999999
   6866  -0.17620      0.0000000000     -3.001417      0.0000000000      765.9999999999
   6876  -0.17520      0.0000000005     -2.974206      0.0000000000      765.9999999999
   6886  -0.17420      0.0000005526     -2.946994      0.0000000203      766.0000000000
   6896  -0.17320      0.0002309933     -2.919783      0.0000084888      766.0000000530
   6906  -0.17220      0.0365770717     -2.892571      0.0013441821      766.0000096249
   6916  -0.17120      2.2224994824     -2.865360      0.0816753198      766.0006927697
   6926  -0.17020     53.0737907962     -2.838149      1.9504251272      766.0204762557
   6936  -0.16920    522.2831598295     -2.810937     19.1935451217      766.2637789224
   6946  -0.16820   2309.7507066364     -2.783726     84.8817419696      767.6311453712
   6956  -0.16720   5111.9008084107     -2.756514    187.8588213641      771.4937584036
   6966  -0.16620   5875.6404616263     -2.729303    215.9257257231      777.3342973392
   6976  -0.16520   3256.1771348790     -2.702092    119.6622590377      781.9386968115
   6986  -0.16420    787.8698156544     -2.674880     28.9536711498      783.6832524609
   6996  -0.16320     77.9562635413     -2.647669      2.8648388018      783.9782218825
   7006  -0.16220      3.0424182379     -2.620457      0.1118067673      783.9993717390
   7016  -0.16120      0.0458680841     -2.593246      0.0016856204      783.9999926901
   7026  -0.16020      0.0002636309     -2.566035      0.0000096883      783.9999999665
   7036  -0.15920      0.0000029965     -2.538823      0.0000001101      784.0000000004
   7046  -0.15820      0.0009390124     -2.511612      0.0000345081      784.0000002176
   7056  -0.15720      0.1382030015     -2.484400      0.0050788648      784.0000367891
   7066  -0.15620      7.7960495190     -2.457189      0.2864994312      784.0024678077
   7076  -0.15520    170.3992547885     -2.429978      6.2620548335      784.0674262543
   7086  -0.15420   1461.0719522867     -2.402766     53.6933843538      784.7795801303
   7096  -0.15320   4975.0932948676     -2.375555    182.8312398027      788.0484215561
   7106  -0.15220   6806.4000422525     -2.348343    250.1304969702      794.4391226380
   7116  -0.15120   3903.5551977441     -2.321132    143.4529553804      799.8767012962
   7126  -0.15020   1406.8968459571     -2.293921     51.7024866421      802.1931507644
   7136  -0.14920    814.5064869983     -2.266709     29.9325504104      803.2097417298
   7146  -0.14820    374.4368167548     -2.239498     13.7602942051      803.7887419048
   7156  -0.14720     73.7921109719     -2.212287      2.7118090731      803.9731972113
   7166  -0.14620      5.7377945930     -2.185075      0.2108599853      803.9985309486
   7176  -0.14520      0.1761055848     -2.157864      0.0064717585      803.9999676064
   7186  -0.14420      0.3485216378     -2.130652      0.0128079293      804.0000962288
   7196  -0.14320     14.8316716436     -2.103441      0.5450536813      804.0049802884
   7206  -0.14220    245.3037801351     -2.076230      9.0147443660      804.1050987330
   7216  -0.14120   1586.8228165483     -2.049018     58.3146416965      804.9474135041
   7226  -0.14020   4063.1190346700     -2.021807    149.3168160969      807.9132383353
   7236  -0.13920   4220.5394091883     -1.994595    155.1019060515      812.3727413570
   7246  -0.13820   2323.9756442995     -1.967384     85.4044985964      815.5180909875
   7256  -0.13720   2186.5884705527     -1.940173     80.3556149232      817.6003225270
   7266  -0.13620   2561.9773357846     -1.912961     94.1508962518      820.0582983640
   7276  -0.13520   2519.1068409290     -1.885750     92.5754351979      822.5671631735
   7286  -0.13420   3004.8434089314     -1.858538    110.4259183310      825.3357203067
   7296  -0.13320   3184.7132718739     -1.831327    117.0360114681      828.4882965335
   7306  -0.13220   2615.2018680995     -1.804116     96.1068610256      831.4427136272
   7316  -0.13120   1209.2907756463     -1.776904     44.4406001434      833.3105249986
   7326  -0.13020    261.6981067880     -1.749693      9.6172245388      833.9166477617
   7336  -0.12920    248.5902856807     -1.722481      9.1355211732      834.1014981485
   7346  -0.12820   1137.8401869666     -1.695270     41.8148403961      834.7633334242
   7356  -0.12720   2239.4698348881     -1.668059     82.2989685110      836.5742883057
   7366  -0.12620   1761.7102030099     -1.640847     64.7416322668      838.6981720757
   7376  -0.12520    637.8784845178     -1.613636     23.4415934045      839.7932743287
   7386  -0.12420    723.0089544517     -1.586424     26.5700793324      840.3520065339
   7396  -0.12320   1894.8494487637     -1.559213     69.6344075224      841.6923052429
   7406  -0.12220   2171.9455009138     -1.532002     79.8174959102      843.8968193565
   7416  -0.12120    993.3086539591     -1.504790     36.5034064582      845.4640342128
   7426  -0.12020    179.9172284676     -1.477579      6.6118337874      845.9370387707
   7436  -0.11920     13.3575738791     -1.450367      0.4908816073      845.9969942834
   7446  -0.11820     23.8958652960     -1.423156      0.8781565328      846.0079481444
   7456  -0.11720    372.5298747684     -1.395945     13.6902154052      846.1615594129
   7466  -0.11620   2353.7440337308     -1.368733     86.4984663321      847.4183330877
