  No.   E(hr.)        dos(hr.)         E(eV)          dos(eV)              sum
    516  -0.80980      0.0000000000    -19.845337      0.0000000000      639.9999999999
    526  -0.80880      0.0000000000    -19.818126      0.0000000000      639.9999999999
    536  -0.80780      0.0000000000    -19.790915      0.0000000000      639.9999999999
    546  -0.80680      0.0000000000    -19.763703      0.0000000000      639.9999999999
    556  -0.80580      0.0000000000    -19.736492      0.0000000000      639.9999999999
    566  -0.80480      0.0000000000    -19.709280      0.0000000000      639.9999999999
    576  -0.80380      0.0000000000    -19.682069      0.0000000000      639.9999999999
    586  -0.80280      0.0000000000    -19.654858      0.0000000000      639.9999999999
    596  -0.80180      0.0000000000    -19.627646      0.0000000000      639.9999999999
    606  -0.80080      0.0000000000    -19.600435      0.0000000000      639.9999999999
    616  -0.79980      0.0000000000    -19.573223      0.0000000000      639.9999999999
    626  -0.79880      0.0000000000    -19.546012      0.0000000000      639.9999999999
    636  -0.79780      0.0000000000    -19.518801      0.0000000000      639.9999999999
    646  -0.79680      0.0000000000    -19.491589      0.0000000000      639.9999999999
    656  -0.79580      0.0000000000    -19.464378      0.0000000000      639.9999999999
    666  -0.79480      0.0000000000    -19.437166      0.0000000000      639.9999999999
    676  -0.79380      0.0000000000    -19.409955      0.0000000000      639.9999999999
    686  -0.79280      0.0000000000    -19.382744      0.0000000000      639.9999999999
    696  -0.79180      0.0000000000    -19.355532      0.0000000000      639.9999999999
    706  -0.79080      0.0000000000    -19.328321      0.0000000000      639.9999999999
    716  -0.78980      0.0000000000    -19.301109      0.0000000000      639.9999999999
    726  -0.78880      0.0000000000    -19.273898      0.0000000000      639.9999999999
    736  -0.78780      0.0000000000    -19.246687      0.0000000000      639.9999999999
    746  -0.78680      0.0000000000    -19.219475      0.0000000000      639.9999999999
    756  -0.78580      0.0000000000    -19.192264      0.0000000000      639.9999999999
    766  -0.78480      0.0000000000    -19.165052      0.0000000000      639.9999999999
    776  -0.78380      0.0000000000    -19.137841      0.0000000000      639.9999999999
    786  -0.78280      0.0000000000    -19.110630      0.0000000000      639.9999999999
    796  -0.78180      0.0000000000    -19.083418      0.0000000000      639.9999999999
    806  -0.78080      0.0000000000    -19.056207      0.0000000000      639.9999999999
    816  -0.77980      0.0000000000    -19.028995      0.0000000000      639.9999999999
    826  -0.77880      0.0000000000    -19.001784      0.0000000000      639.9999999999
    836  -0.77780      0.0000000000    -18.974573      0.0000000000      639.9999999999
    846  -0.77680      0.0000000000    -18.947361      0.0000000000      639.9999999999
    856  -0.77580      0.0000000000    -18.920150      0.0000000000      639.9999999999
    866  -0.77480      0.0000000000    -18.892938      0.0000000000      639.9999999999
    876  -0.77380      0.0000000000    -18.865727      0.0000000000      639.9999999999
    886  -0.77280      0.0000000000    -18.838516      0.0000000000      639.9999999999
    896  -0.77180      0.0000000000    -18.811304      0.0000000000      639.9999999999
    906  -0.77080      0.0000000000    -18.784093      0.0000000000      639.9999999999
    916  -0.76980      0.0000000000    -18.756882      0.0000000000      639.9999999999
    926  -0.76880      0.0000000000    -18.729670      0.0000000000      639.9999999999
    936  -0.76780      0.0000000000    -18.702459      0.0000000000      639.9999999999
    946  -0.76680      0.0000000000    -18.675247      0.0000000000      639.9999999999
    956  -0.76580      0.0000000000    -18.648036      0.0000000000      639.9999999999
    966  -0.76480      0.0000000000    -18.620825      0.0000000000      639.9999999999
    976  -0.76380      0.0000000000    -18.593613      0.0000000000      639.9999999999
    986  -0.76280      0.0000000000    -18.566402      0.0000000000      639.9999999999
    996  -0.76180      0.0000000000    -18.539190      0.0000000000      639.9999999999
   1006  -0.76080      0.0000000000    -18.511979      0.0000000000      639.9999999999
   1016  -0.75980      0.0000000000    -18.484768      0.0000000000      639.9999999999
   1026  -0.75880      0.0000000000    -18.457556      0.0000000000      639.9999999999
   1036  -0.75780      0.0000000000    -18.430345      0.0000000000      639.9999999999
   1046  -0.75680      0.0000000000    -18.403133      0.0000000000      639.9999999999
   1056  -0.75580      0.0000000000    -18.375922      0.0000000000      639.9999999999
   1066  -0.75480      0.0000000000    -18.348711      0.0000000000      639.9999999999
   1076  -0.75380      0.0000000000    -18.321499      0.0000000000      639.9999999999
   1086  -0.75280      0.0000000000    -18.294288      0.0000000000      639.9999999999
   1096  -0.75180      0.0000000000    -18.267076      0.0000000000      639.9999999999
   1106  -0.75080      0.0000000000    -18.239865      0.0000000000      639.9999999999
   1116  -0.74980      0.0000000000    -18.212654      0.0000000000      639.9999999999
   1126  -0.74880      0.0000000000    -18.185442      0.0000000000      639.9999999999
   1136  -0.74780      0.0000000000    -18.158231      0.0000000000      639.9999999999
   1146  -0.74680      0.0000000000    -18.131019      0.0000000000      639.9999999999
   1156  -0.74580      0.0000000000    -18.103808      0.0000000000      639.9999999999
   1166  -0.74480      0.0000000000    -18.076597      0.0000000000      639.9999999999
   1176  -0.74380      0.0000000000    -18.049385      0.0000000000      639.9999999999
   1186  -0.74280      0.0000000000    -18.022174      0.0000000000      639.9999999999
   1196  -0.74180      0.0000000000    -17.994962      0.0000000000      639.9999999999
   1206  -0.74080      0.0000000000    -17.967751      0.0000000000      639.9999999999
   1216  -0.73980      0.0000000000    -17.940540      0.0000000000      639.9999999999
   1226  -0.73880      0.0000000000    -17.913328      0.0000000000      639.9999999999
   1236  -0.73780      0.0000000000    -17.886117      0.0000000000      639.9999999999
   1246  -0.73680      0.0000000000    -17.858905      0.0000000000      639.9999999999
   1256  -0.73580      0.0000000000    -17.831694      0.0000000000      639.9999999999
   1266  -0.73480      0.0000000000    -17.804483      0.0000000000      639.9999999999
   1276  -0.73380      0.0000000000    -17.777271      0.0000000000      639.9999999999
   1286  -0.73280      0.0000000000    -17.750060      0.0000000000      639.9999999999
   1296  -0.73180      0.0000000000    -17.722848      0.0000000000      639.9999999999
   1306  -0.73080      0.0000000000    -17.695637      0.0000000000      639.9999999999
   1316  -0.72980      0.0000000000    -17.668426      0.0000000000      639.9999999999
   1326  -0.72880      0.0000000000    -17.641214      0.0000000000      639.9999999999
   1336  -0.72780      0.0000000000    -17.614003      0.0000000000      639.9999999999
   1346  -0.72680      0.0000000000    -17.586791      0.0000000000      639.9999999999
   1356  -0.72580      0.0000000000    -17.559580      0.0000000000      639.9999999999
   1366  -0.72480      0.0000000000    -17.532369      0.0000000000      639.9999999999
   1376  -0.72380      0.0000000000    -17.505157      0.0000000000      639.9999999999
   1386  -0.72280      0.0000000000    -17.477946      0.0000000000      639.9999999999
   1396  -0.72180      0.0000000000    -17.450735      0.0000000000      639.9999999999
   1406  -0.72080      0.0000000000    -17.423523      0.0000000000      639.9999999999
   1416  -0.71980      0.0000000000    -17.396312      0.0000000000      639.9999999999
   1426  -0.71880      0.0000000000    -17.369100      0.0000000000      639.9999999999
   1436  -0.71780      0.0000000000    -17.341889      0.0000000000      639.9999999999
   1446  -0.71680      0.0000000000    -17.314678      0.0000000000      639.9999999999
   1456  -0.71580      0.0000000000    -17.287466      0.0000000000      639.9999999999
   1466  -0.71480      0.0000000000    -17.260255      0.0000000000      639.9999999999
   1476  -0.71380      0.0000000000    -17.233043      0.0000000000      639.9999999999
   1486  -0.71280      0.0000000000    -17.205832      0.0000000000      639.9999999999
   1496  -0.71180      0.0000000000    -17.178621      0.0000000000      639.9999999999
   1506  -0.71080      0.0000000000    -17.151409      0.0000000000      639.9999999999
   1516  -0.70980      0.0000000000    -17.124198      0.0000000000      639.9999999999
   1526  -0.70880      0.0000000000    -17.096986      0.0000000000      639.9999999999
   1536  -0.70780      0.0000000000    -17.069775      0.0000000000      639.9999999999
   1546  -0.70680      0.0000000000    -17.042564      0.0000000000      639.9999999999
   1556  -0.70580      0.0000000000    -17.015352      0.0000000000      639.9999999999
   1566  -0.70480      0.0000000000    -16.988141      0.0000000000      639.9999999999
   1576  -0.70380      0.0000000000    -16.960929      0.0000000000      639.9999999999
   1586  -0.70280      0.0000000000    -16.933718      0.0000000000      639.9999999999
   1596  -0.70180      0.0000000000    -16.906507      0.0000000000      639.9999999999
   1606  -0.70080      0.0000000000    -16.879295      0.0000000000      639.9999999999
   1616  -0.69980      0.0000000000    -16.852084      0.0000000000      639.9999999999
   1626  -0.69880      0.0000000000    -16.824872      0.0000000000      639.9999999999
   1636  -0.69780      0.0000000000    -16.797661      0.0000000000      639.9999999999
   1646  -0.69680      0.0000000000    -16.770450      0.0000000000      639.9999999999
   1656  -0.69580      0.0000000000    -16.743238      0.0000000000      639.9999999999
   1666  -0.69480      0.0000000000    -16.716027      0.0000000000      639.9999999999
   1676  -0.69380      0.0000000000    -16.688815      0.0000000000      639.9999999999
   1686  -0.69280      0.0000000000    -16.661604      0.0000000000      639.9999999999
   1696  -0.69180      0.0000000000    -16.634393      0.0000000000      639.9999999999
   1706  -0.69080      0.0000000000    -16.607181      0.0000000000      639.9999999999
   1716  -0.68980      0.0000000000    -16.579970      0.0000000000      639.9999999999
   1726  -0.68880      0.0000000000    -16.552758      0.0000000000      639.9999999999
   1736  -0.68780      0.0000000000    -16.525547      0.0000000000      639.9999999999
   1746  -0.68680      0.0000000000    -16.498336      0.0000000000      639.9999999999
   1756  -0.68580      0.0000000000    -16.471124      0.0000000000      639.9999999999
   1766  -0.68480      0.0000000000    -16.443913      0.0000000000      639.9999999999
   1776  -0.68380      0.0000000000    -16.416701      0.0000000000      639.9999999999
   1786  -0.68280      0.0000000000    -16.389490      0.0000000000      639.9999999999
   1796  -0.68180      0.0000000000    -16.362279      0.0000000000      639.9999999999
   1806  -0.68080      0.0000000000    -16.335067      0.0000000000      639.9999999999
   1816  -0.67980      0.0000000000    -16.307856      0.0000000000      639.9999999999
   1826  -0.67880      0.0000000000    -16.280644      0.0000000000      639.9999999999
   1836  -0.67780      0.0000000000    -16.253433      0.0000000000      639.9999999999
   1846  -0.67680      0.0000000000    -16.226222      0.0000000000      639.9999999999
   1856  -0.67580      0.0000000000    -16.199010      0.0000000000      639.9999999999
   1866  -0.67480      0.0000000000    -16.171799      0.0000000000      639.9999999999
   1876  -0.67380      0.0000000000    -16.144587      0.0000000000      639.9999999999
   1886  -0.67280      0.0000000000    -16.117376      0.0000000000      639.9999999999
   1896  -0.67180      0.0000000000    -16.090165      0.0000000000      639.9999999999
   1906  -0.67080      0.0000000000    -16.062953      0.0000000000      639.9999999999
   1916  -0.66980      0.0000000000    -16.035742      0.0000000000      639.9999999999
   1926  -0.66880      0.0000000000    -16.008531      0.0000000000      639.9999999999
   1936  -0.66780      0.0000000000    -15.981319      0.0000000000      639.9999999999
   1946  -0.66680      0.0000000000    -15.954108      0.0000000000      639.9999999999
   1956  -0.66580      0.0000000000    -15.926896      0.0000000000      639.9999999999
   1966  -0.66480      0.0000000000    -15.899685      0.0000000000      639.9999999999
   1976  -0.66380      0.0000000000    -15.872474      0.0000000000      639.9999999999
   1986  -0.66280      0.0000000000    -15.845262      0.0000000000      639.9999999999
   1996  -0.66180      0.0000000000    -15.818051      0.0000000000      639.9999999999
   2006  -0.66080      0.0000000000    -15.790839      0.0000000000      639.9999999999
   2016  -0.65980      0.0000000000    -15.763628      0.0000000000      639.9999999999
   2026  -0.65880      0.0000000000    -15.736417      0.0000000000      639.9999999999
   2036  -0.65780      0.0000000000    -15.709205      0.0000000000      639.9999999999
   2046  -0.65680      0.0000000000    -15.681994      0.0000000000      639.9999999999
   2056  -0.65580      0.0000000000    -15.654782      0.0000000000      639.9999999999
   2066  -0.65480      0.0000000000    -15.627571      0.0000000000      639.9999999999
   2076  -0.65380      0.0000000000    -15.600360      0.0000000000      639.9999999999
   2086  -0.65280      0.0000000000    -15.573148      0.0000000000      639.9999999999
   2096  -0.65180      0.0000000000    -15.545937      0.0000000000      639.9999999999
   2106  -0.65080      0.0000000000    -15.518725      0.0000000000      639.9999999999
   2116  -0.64980      0.0000000000    -15.491514      0.0000000000      639.9999999999
   2126  -0.64880      0.0000000000    -15.464303      0.0000000000      639.9999999999
   2136  -0.64780      0.0000000000    -15.437091      0.0000000000      639.9999999999
   2146  -0.64680      0.0000000000    -15.409880      0.0000000000      639.9999999999
   2156  -0.64580      0.0000000000    -15.382668      0.0000000000      639.9999999999
   2166  -0.64480      0.0000000000    -15.355457      0.0000000000      639.9999999999
   2176  -0.64380      0.0000000000    -15.328246      0.0000000000      639.9999999999
   2186  -0.64280      0.0000000000    -15.301034      0.0000000000      639.9999999999
   2196  -0.64180      0.0000000000    -15.273823      0.0000000000      639.9999999999
   2206  -0.64080      0.0000000000    -15.246611      0.0000000000      639.9999999999
   2216  -0.63980      0.0000000000    -15.219400      0.0000000000      639.9999999999
   2226  -0.63880      0.0000000000    -15.192189      0.0000000000      639.9999999999
   2236  -0.63780      0.0000000000    -15.164977      0.0000000000      639.9999999999
   2246  -0.63680      0.0000000000    -15.137766      0.0000000000      639.9999999999
   2256  -0.63580      0.0000000000    -15.110554      0.0000000000      639.9999999999
   2266  -0.63480      0.0000000000    -15.083343      0.0000000000      639.9999999999
   2276  -0.63380      0.0000000000    -15.056132      0.0000000000      639.9999999999
   2286  -0.63280      0.0000000000    -15.028920      0.0000000000      639.9999999999
   2296  -0.63180      0.0000000000    -15.001709      0.0000000000      639.9999999999
   2306  -0.63080      0.0000000000    -14.974497      0.0000000000      639.9999999999
   2316  -0.62980      0.0000000000    -14.947286      0.0000000000      639.9999999999
   2326  -0.62880      0.0000000000    -14.920075      0.0000000000      639.9999999999
   2336  -0.62780      0.0000000000    -14.892863      0.0000000000      639.9999999999
   2346  -0.62680      0.0000000000    -14.865652      0.0000000000      639.9999999999
   2356  -0.62580      0.0000000000    -14.838440      0.0000000000      639.9999999999
   2366  -0.62480      0.0000000000    -14.811229      0.0000000000      639.9999999999
   2376  -0.62380      0.0000000000    -14.784018      0.0000000000      639.9999999999
   2386  -0.62280      0.0000000000    -14.756806      0.0000000000      639.9999999999
   2396  -0.62180      0.0000000000    -14.729595      0.0000000000      639.9999999999
   2406  -0.62080      0.0000000000    -14.702383      0.0000000000      639.9999999999
   2416  -0.61980      0.0000000000    -14.675172      0.0000000000      639.9999999999
   2426  -0.61880      0.0000000000    -14.647961      0.0000000000      639.9999999999
   2436  -0.61780      0.0000000000    -14.620749      0.0000000000      639.9999999999
   2446  -0.61680      0.0000000000    -14.593538      0.0000000000      639.9999999999
   2456  -0.61580      0.0000000000    -14.566327      0.0000000000      639.9999999999
   2466  -0.61480      0.0000000000    -14.539115      0.0000000000      639.9999999999
   2476  -0.61380      0.0000000000    -14.511904      0.0000000000      639.9999999999
   2486  -0.61280      0.0000000000    -14.484692      0.0000000000      639.9999999999
   2496  -0.61180      0.0000000000    -14.457481      0.0000000000      639.9999999999
   2506  -0.61080      0.0000000000    -14.430270      0.0000000000      639.9999999999
   2516  -0.60980      0.0000000000    -14.403058      0.0000000000      639.9999999999
   2526  -0.60880      0.0000000000    -14.375847      0.0000000000      639.9999999999
   2536  -0.60780      0.0000000000    -14.348635      0.0000000000      639.9999999999
   2546  -0.60680      0.0000000000    -14.321424      0.0000000000      639.9999999999
   2556  -0.60580      0.0000000000    -14.294213      0.0000000000      639.9999999999
   2566  -0.60480      0.0000000000    -14.267001      0.0000000000      639.9999999999
   2576  -0.60380      0.0000000000    -14.239790      0.0000000000      639.9999999999
   2586  -0.60280      0.0000000000    -14.212578      0.0000000000      639.9999999999
   2596  -0.60180      0.0000000000    -14.185367      0.0000000000      639.9999999999
   2606  -0.60080      0.0000000000    -14.158156      0.0000000000      639.9999999999
   2616  -0.59980      0.0000000000    -14.130944      0.0000000000      639.9999999999
   2626  -0.59880      0.0000000000    -14.103733      0.0000000000      639.9999999999
   2636  -0.59780      0.0000000000    -14.076521      0.0000000000      639.9999999999
   2646  -0.59680      0.0000000000    -14.049310      0.0000000000      639.9999999999
   2656  -0.59580      0.0000000000    -14.022099      0.0000000000      639.9999999999
   2666  -0.59480      0.0000000000    -13.994887      0.0000000000      639.9999999999
   2676  -0.59380      0.0000000000    -13.967676      0.0000000000      639.9999999999
   2686  -0.59280      0.0000000000    -13.940464      0.0000000000      639.9999999999
   2696  -0.59180      0.0000000000    -13.913253      0.0000000000      639.9999999999
   2706  -0.59080      0.0000000000    -13.886042      0.0000000000      639.9999999999
   2716  -0.58980      0.0000000000    -13.858830      0.0000000000      639.9999999999
   2726  -0.58880      0.0000000000    -13.831619      0.0000000000      639.9999999999
   2736  -0.58780      0.0000000000    -13.804407      0.0000000000      639.9999999999
   2746  -0.58680      0.0000000000    -13.777196      0.0000000000      639.9999999999
   2756  -0.58580      0.0000000000    -13.749985      0.0000000000      639.9999999999
   2766  -0.58480      0.0000000000    -13.722773      0.0000000000      639.9999999999
   2776  -0.58380      0.0000000000    -13.695562      0.0000000000      639.9999999999
   2786  -0.58280      0.0000000000    -13.668350      0.0000000000      639.9999999999
   2796  -0.58180      0.0000000000    -13.641139      0.0000000000      639.9999999999
   2806  -0.58080      0.0000000000    -13.613928      0.0000000000      639.9999999999
   2816  -0.57980      0.0000000000    -13.586716      0.0000000000      639.9999999999
   2826  -0.57880      0.0000000000    -13.559505      0.0000000000      639.9999999999
   2836  -0.57780      0.0000000000    -13.532293      0.0000000000      639.9999999999
   2846  -0.57680      0.0000000000    -13.505082      0.0000000000      639.9999999999
   2856  -0.57580      0.0000000000    -13.477871      0.0000000000      639.9999999999
   2866  -0.57480      0.0000000000    -13.450659      0.0000000000      639.9999999999
   2876  -0.57380      0.0000000000    -13.423448      0.0000000000      639.9999999999
   2886  -0.57280      0.0000000000    -13.396236      0.0000000000      639.9999999999
   2896  -0.57180      0.0000000000    -13.369025      0.0000000000      639.9999999999
   2906  -0.57080      0.0000000000    -13.341814      0.0000000000      639.9999999999
   2916  -0.56980      0.0000000000    -13.314602      0.0000000000      639.9999999999
   2926  -0.56880      0.0000000000    -13.287391      0.0000000000      639.9999999999
   2936  -0.56780      0.0000000000    -13.260179      0.0000000000      639.9999999999
   2946  -0.56680      0.0000000000    -13.232968      0.0000000000      639.9999999999
   2956  -0.56580      0.0000000000    -13.205757      0.0000000000      639.9999999999
   2966  -0.56480      0.0000000000    -13.178545      0.0000000000      639.9999999999
   2976  -0.56380      0.0000000000    -13.151334      0.0000000000      639.9999999999
   2986  -0.56280      0.0000000000    -13.124123      0.0000000000      639.9999999999
   2996  -0.56180      0.0000000000    -13.096911      0.0000000000      639.9999999999
   3006  -0.56080      0.0000000000    -13.069700      0.0000000000      639.9999999999
   3016  -0.55980      0.0000000000    -13.042488      0.0000000000      639.9999999999
   3026  -0.55880      0.0000000000    -13.015277      0.0000000000      639.9999999999
   3036  -0.55780      0.0000000000    -12.988066      0.0000000000      639.9999999999
   3046  -0.55680      0.0000000000    -12.960854      0.0000000000      639.9999999999
   3056  -0.55580      0.0000000000    -12.933643      0.0000000000      639.9999999999
   3066  -0.55480      0.0000000000    -12.906431      0.0000000000      639.9999999999
   3076  -0.55380      0.0000000000    -12.879220      0.0000000000      639.9999999999
   3086  -0.55280      0.0000000000    -12.852009      0.0000000000      639.9999999999
   3096  -0.55180      0.0000000000    -12.824797      0.0000000000      639.9999999999
   3106  -0.55080      0.0000000000    -12.797586      0.0000000000      639.9999999999
   3116  -0.54980      0.0000000000    -12.770374      0.0000000000      639.9999999999
   3126  -0.54880      0.0000000000    -12.743163      0.0000000000      639.9999999999
   3136  -0.54780      0.0000000000    -12.715952      0.0000000000      639.9999999999
   3146  -0.54680      0.0000000000    -12.688740      0.0000000000      639.9999999999
   3156  -0.54580      0.0000000000    -12.661529      0.0000000000      639.9999999999
   3166  -0.54480      0.0000000000    -12.634317      0.0000000000      639.9999999999
   3176  -0.54380      0.0000000000    -12.607106      0.0000000000      639.9999999999
   3186  -0.54280      0.0000000000    -12.579895      0.0000000000      639.9999999999
   3196  -0.54180      0.0000000000    -12.552683      0.0000000000      639.9999999999
   3206  -0.54080      0.0000000000    -12.525472      0.0000000000      639.9999999999
   3216  -0.53980      0.0000000000    -12.498260      0.0000000000      639.9999999999
   3226  -0.53880      0.0000000000    -12.471049      0.0000000000      639.9999999999
   3236  -0.53780      0.0000000000    -12.443838      0.0000000000      639.9999999999
   3246  -0.53680      0.0000000000    -12.416626      0.0000000000      639.9999999999
   3256  -0.53580      0.0000000000    -12.389415      0.0000000000      639.9999999999
   3266  -0.53480      0.0000000000    -12.362203      0.0000000000      639.9999999999
   3276  -0.53380      0.0000000000    -12.334992      0.0000000000      639.9999999999
   3286  -0.53280      0.0000000000    -12.307781      0.0000000000      639.9999999999
   3296  -0.53180      0.0000000000    -12.280569      0.0000000000      639.9999999999
   3306  -0.53080      0.0000000000    -12.253358      0.0000000000      639.9999999999
   3316  -0.52980      0.0000000000    -12.226146      0.0000000000      639.9999999999
   3326  -0.52880      0.0000000000    -12.198935      0.0000000000      639.9999999999
   3336  -0.52780      0.0000000000    -12.171724      0.0000000000      639.9999999999
   3346  -0.52680      0.0000000000    -12.144512      0.0000000000      639.9999999999
   3356  -0.52580      0.0000000000    -12.117301      0.0000000000      639.9999999999
   3366  -0.52480      0.0000000000    -12.090089      0.0000000000      639.9999999999
   3376  -0.52380      0.0000000000    -12.062878      0.0000000000      639.9999999999
   3386  -0.52280      0.0000000000    -12.035667      0.0000000000      639.9999999999
   3396  -0.52180      0.0000000000    -12.008455      0.0000000000      639.9999999999
   3406  -0.52080      0.0000000000    -11.981244      0.0000000000      639.9999999999
   3416  -0.51980      0.0000000000    -11.954032      0.0000000000      639.9999999999
   3426  -0.51880      0.0000000000    -11.926821      0.0000000000      639.9999999999
   3436  -0.51780      0.0000000000    -11.899610      0.0000000000      639.9999999999
   3446  -0.51680      0.0000000000    -11.872398      0.0000000000      639.9999999999
   3456  -0.51580      0.0000000000    -11.845187      0.0000000000      639.9999999999
   3466  -0.51480      0.0000000000    -11.817975      0.0000000000      639.9999999999
   3476  -0.51380      0.0000000000    -11.790764      0.0000000000      639.9999999999
   3486  -0.51280      0.0000000000    -11.763553      0.0000000000      639.9999999999
   3496  -0.51180      0.0000000000    -11.736341      0.0000000000      639.9999999999
   3506  -0.51080      0.0000000000    -11.709130      0.0000000000      639.9999999999
   3516  -0.50980      0.0000000000    -11.681919      0.0000000000      639.9999999999
   3526  -0.50880      0.0000000000    -11.654707      0.0000000000      639.9999999999
   3536  -0.50780      0.0000000000    -11.627496      0.0000000000      639.9999999999
   3546  -0.50680      0.0000000000    -11.600284      0.0000000000      639.9999999999
   3556  -0.50580      0.0000000000    -11.573073      0.0000000000      639.9999999999
   3566  -0.50480      0.0000000000    -11.545862      0.0000000000      639.9999999999
   3576  -0.50380      0.0000000000    -11.518650      0.0000000000      639.9999999999
   3586  -0.50280      0.0000000000    -11.491439      0.0000000000      639.9999999999
   3596  -0.50180      0.0000000000    -11.464227      0.0000000000      639.9999999999
   3606  -0.50080      0.0000000000    -11.437016      0.0000000000      639.9999999999
   3616  -0.49980      0.0000000000    -11.409805      0.0000000000      639.9999999999
   3626  -0.49880      0.0000000000    -11.382593      0.0000000000      639.9999999999
   3636  -0.49780      0.0000000000    -11.355382      0.0000000000      639.9999999999
   3646  -0.49680      0.0000000000    -11.328170      0.0000000000      639.9999999999
   3656  -0.49580      0.0000000000    -11.300959      0.0000000000      639.9999999999
   3666  -0.49480      0.0000000000    -11.273748      0.0000000000      639.9999999999
   3676  -0.49380      0.0000000000    -11.246536      0.0000000000      639.9999999999
   3686  -0.49280      0.0000000000    -11.219325      0.0000000000      639.9999999999
   3696  -0.49180      0.0000000000    -11.192113      0.0000000000      639.9999999999
   3706  -0.49080      0.0000000000    -11.164902      0.0000000000      639.9999999999
   3716  -0.48980      0.0000000000    -11.137691      0.0000000000      639.9999999999
   3726  -0.48880      0.0000000000    -11.110479      0.0000000000      639.9999999999
   3736  -0.48780      0.0000000000    -11.083268      0.0000000000      639.9999999999
   3746  -0.48680      0.0000000000    -11.056056      0.0000000000      639.9999999999
   3756  -0.48580      0.0000000000    -11.028845      0.0000000000      639.9999999999
   3766  -0.48480      0.0000000000    -11.001634      0.0000000000      639.9999999999
   3776  -0.48380      0.0000000000    -10.974422      0.0000000000      639.9999999999
