     384       1       0  : num_force_calc, norder, sw_polynomial_fit
   1       -0.100000000000E+00        0.000000000000E+00        0.000000000000E+00     1    17  : displaced_atom, displacement(1:3), iteration_ionic,iteration_electronic
   1        0.697830721686E-02       -0.356693599251E-08        0.215868438416E-06
   2        0.553474563582E-04       -0.407071406392E-04       -0.410261034985E-04
   3        0.239381169411E-03       -0.381532697877E-04       -0.384843308061E-04
   4        0.264325242403E-04        0.154511543273E-04        0.153262685820E-04
   5       -0.572257569019E-04        0.370446173534E-04       -0.432617006705E-04
   6        0.302673950694E-04        0.173979851952E-04       -0.444450494315E-04
   7       -0.574906567167E-04       -0.432017608915E-04        0.370346964040E-04
   8        0.301987084473E-04       -0.444421501308E-04        0.171937139265E-04
   9       -0.524459920675E-04       -0.335224284998E-07       -0.304582673454E-07
  10        0.859781646512E-05        0.256601886125E-04       -0.168348386074E-05
  11        0.237216818526E-03        0.367211974287E-04       -0.368179213662E-04
  12        0.847770950400E-05        0.156631210728E-05       -0.257982364754E-04
  13       -0.571324278391E-04       -0.367902914497E-04        0.432551197848E-04
  14       -0.139576245984E-03        0.320630529192E-05       -0.309071865036E-05
  15       -0.192090452673E-04        0.784968026205E-04        0.307161523956E-05
  16       -0.183963984384E-02       -0.127167962014E-02        0.127187519936E-02
  17       -0.527061351825E-04        0.633722236583E-07        0.223363078593E-06
  18        0.882616283781E-05       -0.186633202336E-05        0.257425453583E-04
  19        0.237176737397E-03       -0.369811021569E-04        0.367951537996E-04
  20        0.855682670055E-05       -0.258172216032E-04        0.180479575987E-05
  21       -0.193124202040E-04        0.322289692434E-05        0.787507440379E-04
  22       -0.183960486622E-02        0.127187213264E-02       -0.127185625241E-02
  23       -0.571910479137E-04        0.430143194701E-04       -0.368122731733E-04
  24       -0.139448347102E-03       -0.300857419539E-05        0.283210457260E-05
  25        0.344783893976E-03       -0.624174734103E-07       -0.355707050889E-06
  26        0.263372510659E-04       -0.154398546169E-04       -0.152145207197E-04
  27        0.239333922118E-03        0.381810176431E-04        0.384967515981E-04
  28        0.556070974262E-04        0.406976006445E-04        0.406506676450E-04
