     378       1       0  : num_force_calc, norder, sw_polynomial_fit
   1       -0.100000000000E+00        0.000000000000E+00        0.000000000000E+00     1    19  : displaced_atom, displacement(1:3), iteration_ionic,iteration_electronic
   1        0.694070696815E-02        0.252500377240E-06        0.603011823856E-07
   2        0.149619764398E-02        0.145202792142E-02        0.145206043776E-02
   3        0.109318054983E-02        0.562501884117E-03        0.562414810708E-03
   4       -0.205687826708E-02       -0.126640710912E-02       -0.126643624983E-02
   5        0.553683952378E-03        0.927152429393E-03        0.613785212308E-03
   6       -0.122311916628E-02       -0.204704187810E-02       -0.130169532833E-02
   7        0.553329977188E-03        0.613596646965E-03        0.927147004766E-03
   8       -0.122318615232E-02       -0.130174678474E-02       -0.204683398832E-02
   9       -0.358387342502E-04       -0.107295541203E-05        0.185643655006E-06
  10       -0.552627278293E-03       -0.553669374668E-03        0.715964984468E-03
  11       -0.695679910181E-03        0.672590426799E-03       -0.672721588585E-03
  12       -0.552530548756E-03       -0.715999769177E-03        0.554173408007E-03
  13        0.553545782708E-03       -0.927711840545E-03       -0.614086278676E-03
  14       -0.844545725841E-03       -0.553500284305E-03        0.553987733229E-03
  15        0.133108569608E-02        0.139183216079E-02        0.845626175643E-03
  16       -0.183331292762E-02       -0.133109411327E-02        0.133112784190E-02
  17       -0.360922116237E-04        0.512441657139E-06       -0.916669574025E-06
  18       -0.552508229820E-03        0.716119253450E-03       -0.553964790793E-03
  19       -0.695664062619E-03       -0.672889343120E-03        0.672294697951E-03
  20       -0.552479413230E-03        0.554072220521E-03       -0.715968166161E-03
  21        0.133123930922E-02        0.845715253565E-03        0.139175718236E-02
  22       -0.183325638621E-02        0.133121980706E-02       -0.133115189422E-02
  23        0.553707551082E-03       -0.614053266059E-03       -0.927730188400E-03
  24       -0.844544165649E-03        0.553727846606E-03       -0.553711713903E-03
  25        0.288272348213E-03       -0.634447848576E-07       -0.179420350236E-06
  26       -0.205569579063E-02        0.126560155849E-02        0.126561473293E-02
  27        0.109325836333E-02       -0.563239124591E-03       -0.563028306540E-03
  28        0.150009320792E-02       -0.145533353999E-02       -0.145506693862E-02
  29        0.133164863053E-02       -0.843793703678E-03       -0.139270484088E-02
  30       -0.122166892085E-02        0.130118043319E-02        0.204580170825E-02
  31        0.133174237266E-02       -0.139260369977E-02       -0.844179024810E-03
  32       -0.122147850980E-02        0.204545858050E-02        0.130085658950E-02
  33        0.636946988044E-04       -0.111266649450E-05       -0.956019618933E-06
  34        0.594315912107E-03       -0.564456493251E-03       -0.564414552779E-03
  35        0.859946043245E-03        0.133663529702E-02        0.133671993073E-02
  36       -0.181512682166E-02        0.138801361052E-02        0.138793867198E-02
  37       -0.677011811975E-03       -0.858241260511E-03        0.624995119998E-03
  38        0.568466603417E-03       -0.562550171055E-03       -0.729390158485E-03
  39       -0.677089322841E-03        0.624896681262E-03       -0.858201082970E-03
  40        0.568495605968E-03       -0.729264577343E-03       -0.562642885587E-03
  41       -0.126969714077E-04       -0.251866470189E-07        0.831010968077E-07
  42        0.131162014728E-02       -0.206160976907E-02        0.123853198392E-02
  43       -0.844007481469E-03        0.134413813766E-02       -0.134465920325E-02
  44        0.131161074874E-02       -0.123768675705E-02        0.206167775199E-02
  45       -0.677330852634E-03        0.857603252920E-03       -0.625491135861E-03
  46       -0.150474285279E-02        0.154588317463E-02       -0.154564428518E-02
  47       -0.134422776364E-02        0.128521318645E-02       -0.858494410644E-03
  48        0.203672827753E-02       -0.126898931027E-02        0.126960128703E-02
  49       -0.123789324460E-04       -0.528326004447E-07        0.316971772663E-06
  50        0.131123590736E-02        0.123836380747E-02       -0.206152070683E-02
  51       -0.843837591115E-03       -0.134476044496E-02        0.134475618915E-02
  52        0.131113422886E-02        0.206125912337E-02       -0.123749576642E-02
  53       -0.134438125498E-02       -0.858040095866E-03        0.128503298007E-02
  54        0.203649161125E-02        0.126971660406E-02       -0.126885950883E-02
  55       -0.677283311808E-03       -0.625521833771E-03        0.857805198724E-03
  56       -0.150551626895E-02       -0.154595131501E-02        0.154636896783E-02
  57       -0.181508752658E-02       -0.138766688312E-02       -0.138768581142E-02
  58        0.858255037026E-03       -0.133733962679E-02       -0.133744499053E-02
  59        0.594478068452E-03        0.564514346307E-03        0.564472723814E-03
  60       -0.134420208910E-02        0.858842523811E-03       -0.128555724807E-02
  61        0.568150289589E-03        0.728949114041E-03        0.562943881040E-03
  62       -0.134427426751E-02       -0.128566817646E-02        0.858441724197E-03
  63        0.568172884609E-03        0.562915281001E-03        0.729186514232E-03
   1        0.100000000000E+00        0.000000000000E+00        0.000000000000E+00     2    11  : displaced_atom, displacement(1:3), iteration_ionic,iteration_electronic
   1       -0.693762443592E-02       -0.588922853364E-08        0.952545497354E-07
   2        0.150551888255E-02        0.154685043809E-02        0.154686191497E-02
   3        0.697504651755E-03        0.673765567216E-03        0.673739325484E-03
   4       -0.203637014137E-02       -0.126859301129E-02       -0.126857936524E-02
   5        0.677837567065E-03        0.859783589308E-03        0.626379835620E-03
   6       -0.131136958444E-02       -0.206138741339E-02       -0.123702153006E-02
   7        0.677848943621E-03        0.626396012883E-03        0.859810939049E-03
   8       -0.131134766325E-02       -0.123704775260E-02       -0.206139905818E-02
   9        0.369390154110E-04       -0.300678990284E-07        0.124427107752E-07
  10       -0.567713604447E-03       -0.561892681910E-03        0.728345807977E-03
  11       -0.109500156618E-02        0.563151469541E-03       -0.563190018648E-03
  12       -0.567712757514E-03       -0.728359516709E-03        0.561907462258E-03
  13        0.677840870815E-03       -0.859781761721E-03       -0.626382536989E-03
  14       -0.593351378923E-03       -0.563807005016E-03        0.563807053067E-03
  15        0.134469451548E-02        0.128513787970E-02        0.856557383437E-03
  16        0.181493119012E-02        0.138684984957E-02       -0.138701134836E-02
  17        0.369748013872E-04        0.104542669426E-07       -0.674574651159E-08
  18       -0.567703874270E-03        0.728358402631E-03       -0.561910993530E-03
  19       -0.109497144956E-02       -0.563120922473E-03        0.563144866300E-03
  20       -0.567702836655E-03        0.561915320237E-03       -0.728381733157E-03
  21        0.134470607041E-02        0.856575064836E-03        0.128513365159E-02
  22        0.181482382438E-02       -0.138695165863E-02        0.138696464600E-02
  23        0.677832910122E-03       -0.626390962166E-03       -0.859805420491E-03
  24       -0.593359900146E-03        0.563822896344E-03       -0.563827290477E-03
  25       -0.289069052736E-03        0.294024955661E-08        0.282124535568E-08
  26       -0.203633988301E-02        0.126856258491E-02        0.126856087641E-02
  27        0.697507428681E-03       -0.673789787020E-03       -0.673783849347E-03
  28        0.150564988973E-02       -0.154697127485E-02       -0.154697006122E-02
  29        0.134469772145E-02       -0.856496803753E-03       -0.128515008120E-02
  30       -0.131130108894E-02        0.123702864059E-02        0.206130852687E-02
  31        0.134471700414E-02       -0.128514672951E-02       -0.856507919681E-03
  32       -0.131130317214E-02        0.206134513204E-02        0.123704095953E-02
  33       -0.631884776767E-04       -0.390891973746E-07       -0.337313522478E-07
  34        0.843842470922E-03       -0.553231154584E-03       -0.553246061315E-03
  35        0.842215833114E-03        0.134480758384E-02        0.134483413745E-02
  36        0.183194640843E-02       -0.133025739696E-02       -0.133026534483E-02
  37       -0.554302299949E-03       -0.928874741398E-03        0.614171196546E-03
  38        0.551894673262E-03       -0.553152721034E-03       -0.715476918796E-03
  39       -0.554322645841E-03        0.614141794823E-03       -0.928862537557E-03
  40        0.551902006696E-03       -0.715485420707E-03       -0.553170806093E-03
  41        0.126013580141E-04       -0.160089092344E-07        0.108751248954E-07
  42        0.122150837670E-02       -0.204594999639E-02        0.130131351052E-02
  43       -0.857854004330E-03        0.133717037754E-02       -0.133720755717E-02
  44        0.122150845542E-02       -0.130130508429E-02        0.204593327624E-02
  45       -0.554281626859E-03        0.928822240606E-03       -0.614142442296E-03
  46       -0.149745569296E-02        0.145303534426E-02       -0.145299768655E-02
  47       -0.133127716117E-02        0.139258900791E-02       -0.843705683711E-03
  48        0.205634816191E-02       -0.126575250672E-02        0.126576106943E-02
  49        0.126115329020E-04        0.167836640886E-08        0.131934847069E-07
  50        0.122151752294E-02        0.130130478215E-02       -0.204591964207E-02
  51       -0.857854457681E-03       -0.133720155703E-02        0.133718434241E-02
  52        0.122151402284E-02        0.204590430269E-02       -0.130127564749E-02
  53       -0.133124309778E-02       -0.843696058844E-03        0.139258880614E-02
  54        0.205632094111E-02        0.126577199110E-02       -0.126573440149E-02
  55       -0.554320515721E-03       -0.614158989934E-03        0.928820954762E-03
  56       -0.149748141401E-02       -0.145302541115E-02        0.145304794714E-02
  57        0.183192143096E-02        0.133021871190E-02        0.133018781544E-02
  58        0.842156081819E-03       -0.134482546616E-02       -0.134483397531E-02
  59        0.843858651176E-03        0.553245860262E-03        0.553238352833E-03
  60       -0.133127292226E-02        0.843734789310E-03       -0.139258895255E-02
  61        0.551922009145E-03        0.715469885087E-03        0.553171838529E-03
  62       -0.133128312996E-02       -0.139257469885E-02        0.843734226824E-03
  63        0.551915545141E-03        0.553194934399E-03        0.715456450299E-03
   1        0.000000000000E+00       -0.100000000000E+00        0.000000000000E+00     3    10  : displaced_atom, displacement(1:3), iteration_ionic,iteration_electronic
   1       -0.561212940714E-05        0.693793983855E-02       -0.906574141959E-06
   2        0.145298523159E-02        0.149713967061E-02        0.145279441500E-02
   3        0.930479114316E-03        0.552699458593E-03        0.612897719991E-03
   4       -0.204580634351E-02       -0.122198157997E-02       -0.130165011378E-02
   5        0.562483302329E-03        0.109568039097E-02        0.561325268948E-03
   6       -0.126552448404E-02       -0.205539031011E-02       -0.126689319672E-02
   7        0.612990892440E-03        0.551832094246E-03        0.928910633105E-03
   8       -0.130101645770E-02       -0.122262821411E-02       -0.204481538967E-02
   9       -0.543561368702E-06       -0.367678528908E-04        0.937776022055E-07
  10       -0.554113858267E-03       -0.552327759324E-03        0.715508256294E-03
  11       -0.927643405892E-03        0.553324302276E-03       -0.613248399090E-03
  12       -0.554333762068E-03       -0.844038948601E-03        0.553701556230E-03
  13        0.672481571794E-03       -0.697173453141E-03       -0.671200855502E-03
  14       -0.715849206513E-03       -0.552883564328E-03        0.554095926078E-03
  15        0.139257431581E-02        0.133208609576E-02        0.843744845751E-03
  16       -0.133106748332E-02       -0.183298142968E-02        0.132992705751E-02
  17       -0.559765624412E-06        0.631443079384E-04       -0.241996229766E-06
  18       -0.564654943110E-03        0.592993657928E-03       -0.564109845360E-03
  19       -0.859078201255E-03       -0.677260979308E-03        0.625963056099E-03
  20       -0.562656822501E-03        0.568026131565E-03       -0.728295178181E-03
  21        0.133744636878E-02        0.857903839304E-03        0.133799815847E-02
  22        0.138558410253E-02       -0.181393488511E-02        0.138598157942E-02
  23        0.625663354655E-03       -0.675765776945E-03       -0.860064676795E-03
  24       -0.728690184217E-03        0.568542151864E-03       -0.562517122267E-03
  25        0.211154584474E-05       -0.125489258819E-04        0.835849792729E-07
  26       -0.206131021114E-02        0.131179575416E-02        0.123754187744E-02
  27        0.861233827667E-03       -0.676618511436E-03       -0.625193134278E-03
  28        0.154684319291E-02       -0.150497651974E-02       -0.154644782622E-02
  29        0.134479009306E-02       -0.842325770071E-03       -0.134566752997E-02
  30       -0.123714302318E-02        0.131251452881E-02        0.206054607282E-02
  31        0.128528607050E-02       -0.134548937409E-02       -0.856844453234E-03
  32       -0.126854304054E-02        0.203560664188E-02        0.126972178467E-02
  33       -0.911748967537E-06       -0.367660956938E-04       -0.124285440474E-06
  34        0.714276534164E-03       -0.552020524452E-03       -0.553238103873E-03
  35        0.843420704995E-03        0.133152427565E-02        0.139261481010E-02
  36        0.133105176759E-02       -0.183510519719E-02       -0.133239637094E-02
  37       -0.672358226038E-03       -0.697884208780E-03        0.673514781024E-03
  38        0.553241232590E-03       -0.552654827076E-03       -0.714556354854E-03
  39       -0.613051590555E-03        0.554124568190E-03       -0.929583460365E-03
  40        0.553266973127E-03       -0.842972420264E-03       -0.553890476120E-03
  41       -0.537836280054E-07        0.289085177611E-03        0.648464240061E-08
  42        0.126737040263E-02       -0.205625280243E-02        0.126618723817E-02
  43       -0.843940530799E-03        0.133137515526E-02       -0.139269324603E-02
  44        0.130301602298E-02       -0.122218885094E-02        0.204596882390E-02
  45       -0.562278273046E-03        0.109580986880E-02       -0.563442188960E-03
