  No.   E(hr.)        dos(hr.)         E(eV)          dos(eV)              sum
   3786  -0.48500      0.0000000000    -11.483209      0.0000000000      629.9999999999
   3796  -0.48400      0.0000000000    -11.455998      0.0000000000      629.9999999999
   3806  -0.48300      0.0000000000    -11.428786      0.0000000000      629.9999999999
   3816  -0.48200      0.0000000000    -11.401575      0.0000000000      629.9999999999
   3826  -0.48100      0.0000000000    -11.374364      0.0000000000      629.9999999999
   3836  -0.48000      0.0000000000    -11.347152      0.0000000000      629.9999999999
   3846  -0.47900      0.0000000000    -11.319941      0.0000000000      629.9999999999
   3856  -0.47800      0.0000000000    -11.292729      0.0000000000      629.9999999999
   3866  -0.47700      0.0000000000    -11.265518      0.0000000000      629.9999999999
   3876  -0.47600      0.0000000000    -11.238307      0.0000000000      629.9999999999
   3886  -0.47500      0.0000000000    -11.211095      0.0000000000      629.9999999999
   3896  -0.47400      0.0000000000    -11.183884      0.0000000000      629.9999999999
   3906  -0.47300      0.0000000000    -11.156672      0.0000000000      629.9999999999
   3916  -0.47200      0.0000000000    -11.129461      0.0000000000      629.9999999999
   3926  -0.47100      0.0000000000    -11.102250      0.0000000000      629.9999999999
   3936  -0.47000      0.0000000000    -11.075038      0.0000000000      629.9999999999
   3946  -0.46900      0.0000000000    -11.047827      0.0000000000      629.9999999999
   3956  -0.46800      0.0000000000    -11.020615      0.0000000000      629.9999999999
   3966  -0.46700      0.0000000000    -10.993404      0.0000000000      629.9999999999
   3976  -0.46600      0.0000000000    -10.966193      0.0000000000      629.9999999999
   3986  -0.46500      0.0000000000    -10.938981      0.0000000000      629.9999999999
   3996  -0.46400      0.0000000000    -10.911770      0.0000000000      629.9999999999
   4006  -0.46300      0.0000000000    -10.884558      0.0000000000      629.9999999999
   4016  -0.46200      0.0000000000    -10.857347      0.0000000000      629.9999999999
   4026  -0.46100      0.0000000000    -10.830136      0.0000000000      629.9999999999
   4036  -0.46000      0.0000000000    -10.802924      0.0000000000      629.9999999999
   4046  -0.45900      0.0000000000    -10.775713      0.0000000000      629.9999999999
   4056  -0.45800      0.0000000000    -10.748501      0.0000000000      629.9999999999
   4066  -0.45700      0.0000000000    -10.721290      0.0000000000      629.9999999999
   4076  -0.45600      0.0000000000    -10.694079      0.0000000000      629.9999999999
   4086  -0.45500      0.0000000000    -10.666867      0.0000000000      629.9999999999
   4096  -0.45400      0.0000000000    -10.639656      0.0000000000      629.9999999999
   4106  -0.45300      0.0000000000    -10.612444      0.0000000000      629.9999999999
   4116  -0.45200      0.0000000000    -10.585233      0.0000000000      629.9999999999
   4126  -0.45100      0.0000000000    -10.558022      0.0000000000      629.9999999999
   4136  -0.45000      0.0000000000    -10.530810      0.0000000000      629.9999999999
   4146  -0.44900      0.0000000000    -10.503599      0.0000000000      629.9999999999
   4156  -0.44800      0.0000000000    -10.476388      0.0000000000      629.9999999999
   4166  -0.44700      0.0000000000    -10.449176      0.0000000000      629.9999999999
   4176  -0.44600      0.0000000000    -10.421965      0.0000000000      629.9999999999
   4186  -0.44500      0.0000000000    -10.394753      0.0000000000      629.9999999999
   4196  -0.44400      0.0000000000    -10.367542      0.0000000000      629.9999999999
   4206  -0.44300      0.0000000000    -10.340331      0.0000000000      629.9999999999
   4216  -0.44200      0.0000000000    -10.313119      0.0000000000      629.9999999999
   4226  -0.44100      0.0000000000    -10.285908      0.0000000000      629.9999999999
   4236  -0.44000      0.0000000000    -10.258696      0.0000000000      629.9999999999
   4246  -0.43900      0.0000000000    -10.231485      0.0000000000      629.9999999999
   4256  -0.43800      0.0000000000    -10.204274      0.0000000000      629.9999999999
   4266  -0.43700      0.0000000000    -10.177062      0.0000000000      629.9999999999
   4276  -0.43600      0.0000000000    -10.149851      0.0000000000      629.9999999999
   4286  -0.43500      0.0000000000    -10.122639      0.0000000000      629.9999999999
   4296  -0.43400      0.0000000000    -10.095428      0.0000000000      629.9999999999
   4306  -0.43300      0.0000000000    -10.068217      0.0000000000      629.9999999999
   4316  -0.43200      0.0000000000    -10.041005      0.0000000000      629.9999999999
   4326  -0.43100      0.0000000000    -10.013794      0.0000000000      629.9999999999
   4336  -0.43000      0.0000000000     -9.986582      0.0000000000      629.9999999999
   4346  -0.42900      0.0000000000     -9.959371      0.0000000000      629.9999999999
   4356  -0.42800      0.0000000000     -9.932160      0.0000000000      629.9999999999
   4366  -0.42700      0.0000000000     -9.904948      0.0000000000      629.9999999999
   4376  -0.42600      0.0000000000     -9.877737      0.0000000000      629.9999999999
   4386  -0.42500      0.0000000000     -9.850525      0.0000000000      629.9999999999
   4396  -0.42400      0.0000000000     -9.823314      0.0000000000      629.9999999999
   4406  -0.42300      0.0000000000     -9.796103      0.0000000000      629.9999999999
   4416  -0.42200      0.0000000000     -9.768891      0.0000000000      629.9999999999
   4426  -0.42100      0.0000000000     -9.741680      0.0000000000      629.9999999999
   4436  -0.42000      0.0000000000     -9.714468      0.0000000000      629.9999999999
   4446  -0.41900      0.0000000009     -9.687257      0.0000000000      629.9999999999
   4456  -0.41800      0.0000009364     -9.660046      0.0000000344      630.0000000001
   4466  -0.41700      0.0003890541     -9.632834      0.0000142975      630.0000000893
   4476  -0.41600      0.0621736278     -9.605623      0.0022848378      630.0000163266
   4486  -0.41500      3.8520990529     -9.578411      0.1415619776      630.0011957494
   4496  -0.41400     93.4185119024     -9.551200      3.4330657416      630.0359334410
   4506  -0.41300    896.4055032046     -9.523989     32.9422826474      630.4586613574
   4516  -0.41200   3439.7078098525     -9.496777    126.4068844866      632.6243366567
   4526  -0.41100   5319.8477035105     -9.469566    195.5007260262      637.3671700152
   4536  -0.41000   3324.0984139743     -9.442354    122.1583190973      641.8435860078
   4546  -0.40900    835.5768617017     -9.415143     30.7068721170      643.6619973237
   4556  -0.40800     83.7136026064     -9.387932      3.0764170330      643.9765555672
   4566  -0.40700      4.8562444423     -9.360720      0.1784636266      643.9998244821
   4576  -0.40600     29.4110371917     -9.333509      1.0808352879      644.0121026223
   4586  -0.40500    216.0334338324     -9.306297      7.9390793711      644.1223529911
   4596  -0.40400    627.7042067232     -9.279086     23.0676957280      644.5594899950
   4606  -0.40300    725.6882583049     -9.251875     26.6685418971      645.2936076928
   4616  -0.40200    334.1915039462     -9.224663     12.2813067769      645.8190080044
   4626  -0.40100     60.9532209287     -9.197452      2.2399887383      645.9786076104
   4636  -0.40000      4.3571351950     -9.170241      0.1601217068      645.9989153422
   4646  -0.39900      0.1206065187     -9.143029      0.0044322062      645.9999774445
   4656  -0.39800      0.0012783419     -9.115818      0.0000469782      645.9999998132
   4666  -0.39700      0.0000051409     -9.088606      0.0000001889      645.9999999993
   4676  -0.39600      0.0000000078     -9.061395      0.0000000003      645.9999999999
   4686  -0.39500      0.0000000000     -9.034184      0.0000000000      645.9999999999
   4696  -0.39400      0.0000000000     -9.006972      0.0000000000      645.9999999999
   4706  -0.39300      0.0000000000     -8.979761      0.0000000000      645.9999999999
   4716  -0.39200      0.0000000000     -8.952549      0.0000000000      645.9999999999
   4726  -0.39100      0.0000000000     -8.925338      0.0000000000      645.9999999999
   4736  -0.39000      0.0000000000     -8.898127      0.0000000000      645.9999999999
   4746  -0.38900      0.0000000000     -8.870915      0.0000000000      645.9999999999
   4756  -0.38800      0.0000000000     -8.843704      0.0000000000      645.9999999999
   4766  -0.38700      0.0000000000     -8.816492      0.0000000000      645.9999999999
   4776  -0.38600      0.0000000000     -8.789281      0.0000000000      645.9999999999
   4786  -0.38500      0.0000000000     -8.762070      0.0000000000      645.9999999999
   4796  -0.38400      0.0000000000     -8.734858      0.0000000000      645.9999999999
   4806  -0.38300      0.0000000000     -8.707647      0.0000000000      645.9999999999
   4816  -0.38200      0.0000000000     -8.680435      0.0000000000      645.9999999999
   4826  -0.38100      0.0000000000     -8.653224      0.0000000000      645.9999999999
   4836  -0.38000      0.0000000000     -8.626013      0.0000000000      645.9999999999
   4846  -0.37900      0.0000000000     -8.598801      0.0000000000      645.9999999999
   4856  -0.37800      0.0000000000     -8.571590      0.0000000000      645.9999999999
   4866  -0.37700      0.0000000000     -8.544378      0.0000000000      645.9999999999
   4876  -0.37600      0.0000000000     -8.517167      0.0000000000      645.9999999999
   4886  -0.37500      0.0000000000     -8.489956      0.0000000000      645.9999999999
   4896  -0.37400      0.0000000003     -8.462744      0.0000000000      645.9999999999
   4906  -0.37300      0.0000003901     -8.435533      0.0000000143      646.0000000000
   4916  -0.37200      0.0001840409     -8.408321      0.0000067634      646.0000000415
   4926  -0.37100      0.0339406661     -8.381110      0.0012472960      646.0000087096
   4936  -0.37000      2.4878699745     -8.353899      0.0914275019      646.0007461105
   4946  -0.36900     74.1402897960     -8.326687      2.7246044042      646.0269885029
   4956  -0.36800    925.5741519127     -8.299476     34.0142103261      646.4309020380
   4966  -0.36700   5021.4776533138     -8.272264    184.5358329148      649.2246357815
   4976  -0.36600  12335.2832996780     -8.245053    453.3131351174      658.2632943527
   4986  -0.36500  14456.6656237015     -8.217842    531.2724692262      672.5415344444
   4996  -0.36400   8927.3606868687     -8.190630    328.0743346522      684.2885439327
   5006  -0.36300   3372.3994895649     -8.163419    123.9333502395      689.9285598067
   5016  -0.36200    786.3792339397     -8.136207     28.8988933021      691.6596263000
   5026  -0.36100     93.3302973407     -8.108996      3.4298239174      691.9713657862
   5036  -0.36000      4.7693430415     -8.081785      0.1752700602      691.9989239089
   5046  -0.35900      0.0971687887     -8.054573      0.0035708858      691.9999832288
   5056  -0.35800      0.0007646842     -8.027362      0.0000281016      691.9999998957
   5066  -0.35700      0.0000022900     -8.000150      0.0000000842      691.9999999997
   5076  -0.35600      0.0000000026     -7.972939      0.0000000001      691.9999999999
   5086  -0.35500      0.0000000000     -7.945728      0.0000000000      691.9999999999
   5096  -0.35400      0.0000000000     -7.918516      0.0000000000      691.9999999999
   5106  -0.35300      0.0000000000     -7.891305      0.0000000000      691.9999999999
   5116  -0.35200      0.0000000000     -7.864093      0.0000000000      691.9999999999
   5126  -0.35100      0.0000000000     -7.836882      0.0000000000      691.9999999999
   5136  -0.35000      0.0000000000     -7.809671      0.0000000000      691.9999999999
   5146  -0.34900      0.0000000000     -7.782459      0.0000000000      691.9999999999
   5156  -0.34800      0.0000000000     -7.755248      0.0000000000      691.9999999999
   5166  -0.34700      0.0000000000     -7.728037      0.0000000000      691.9999999999
   5176  -0.34600      0.0000000000     -7.700825      0.0000000000      691.9999999999
   5186  -0.34500      0.0000000000     -7.673614      0.0000000000      691.9999999999
   5196  -0.34400      0.0000000000     -7.646402      0.0000000000      691.9999999999
   5206  -0.34300      0.0000000000     -7.619191      0.0000000000      691.9999999999
   5216  -0.34200      0.0000000000     -7.591980      0.0000000000      691.9999999999
   5226  -0.34100      0.0000000000     -7.564768      0.0000000000      691.9999999999
   5236  -0.34000      0.0000000000     -7.537557      0.0000000000      691.9999999999
   5246  -0.33900      0.0000000000     -7.510345      0.0000000000      691.9999999999
   5256  -0.33800      0.0000000000     -7.483134      0.0000000000      691.9999999999
   5266  -0.33700      0.0000000000     -7.455923      0.0000000000      691.9999999999
   5276  -0.33600      0.0000000000     -7.428711      0.0000000000      691.9999999999
   5286  -0.33500      0.0000000005     -7.401500      0.0000000000      691.9999999999
   5296  -0.33400      0.0000004847     -7.374288      0.0000000178      692.0000000000
   5306  -0.33300      0.0001747990     -7.347077      0.0000064237      692.0000000408
   5316  -0.33200      0.0238460004     -7.319866      0.0008763240      692.0000064274
   5326  -0.33100      1.2409776700     -7.292654      0.0456050716      692.0003995540
   5336  -0.33000     24.8966269671     -7.265443      0.9149338325      692.0100899654
   5346  -0.32900    194.8645028709     -7.238231      7.1611357902      692.1077053563
   5356  -0.32800    601.8835932357     -7.211020     22.1188060296      692.5175724852
   5366  -0.32700    739.4569381308     -7.183809     27.1745313638      693.2458939736
   5376  -0.32600    361.9327023153     -7.156597     13.3007766423      693.7973833025
   5386  -0.32500     70.2007312832     -7.129386      2.5798283519      693.9747281405
   5396  -0.32400      5.3406644623     -7.102174      0.1962657275      693.9986427413
   5406  -0.32300      0.1574553559     -7.074963      0.0057863755      693.9999700319
   5416  -0.32200      0.0017787831     -7.047752      0.0000653690      693.9999997360
   5426  -0.32100      0.0000076285     -7.020540      0.0000002803      693.9999999990
   5436  -0.32000      0.0000000123     -6.993329      0.0000000005      693.9999999999
   5446  -0.31900      0.0000000000     -6.966117      0.0000000000      693.9999999999
   5456  -0.31800      0.0000000000     -6.938906      0.0000000000      693.9999999999
   5466  -0.31700      0.0000000000     -6.911695      0.0000000000      693.9999999999
   5476  -0.31600      0.0000000000     -6.884483      0.0000000000      693.9999999999
   5486  -0.31500      0.0000000000     -6.857272      0.0000000000      693.9999999999
   5496  -0.31400      0.0000000000     -6.830060      0.0000000000      693.9999999999
   5506  -0.31300      0.0000000000     -6.802849      0.0000000000      693.9999999999
   5516  -0.31200      0.0000000000     -6.775638      0.0000000000      693.9999999999
   5526  -0.31100      0.0000000000     -6.748426      0.0000000000      693.9999999999
   5536  -0.31000      0.0000000000     -6.721215      0.0000000000      693.9999999999
   5546  -0.30900      0.0000000000     -6.694003      0.0000000000      693.9999999999
   5556  -0.30800      0.0000000000     -6.666792      0.0000000000      693.9999999999
   5566  -0.30700      0.0000000000     -6.639581      0.0000000000      693.9999999999
   5576  -0.30600      0.0000000000     -6.612369      0.0000000000      693.9999999999
   5586  -0.30500      0.0000000000     -6.585158      0.0000000000      693.9999999999
   5596  -0.30400      0.0000000000     -6.557946      0.0000000000      693.9999999999
   5606  -0.30300      0.0000000000     -6.530735      0.0000000000      693.9999999999
   5616  -0.30200      0.0000000000     -6.503524      0.0000000000      693.9999999999
   5626  -0.30100      0.0000000000     -6.476312      0.0000000000      693.9999999999
   5636  -0.30000      0.0000000000     -6.449101      0.0000000000      693.9999999999
   5646  -0.29900      0.0000000000     -6.421889      0.0000000000      693.9999999999
   5656  -0.29800      0.0000000000     -6.394678      0.0000000000      693.9999999999
   5666  -0.29700      0.0000000000     -6.367467      0.0000000000      693.9999999999
   5676  -0.29600      0.0000000000     -6.340255      0.0000000000      693.9999999999
   5686  -0.29500      0.0000000000     -6.313044      0.0000000000      693.9999999999
   5696  -0.29400      0.0000000001     -6.285833      0.0000000000      693.9999999999
   5706  -0.29300      0.0000001297     -6.258621      0.0000000048      693.9999999999
   5716  -0.29200      0.0000589639     -6.231410      0.0000021669      694.0000000133
   5726  -0.29100      0.0104686798     -6.204198      0.0003847167      694.0000027006
   5736  -0.29000      0.7577120862     -6.176987      0.0278453954      694.0002272157
   5746  -0.28900     23.9556228163     -6.149776      0.8803525804      694.0085467467
   5756  -0.28800    357.2588694497     -6.122564     13.1290165150      694.1560558494
   5766  -0.28700   2603.1855563659     -6.095353     95.6652698750      695.4682463340
   5776  -0.28600   9030.8589827747     -6.068141    331.8778254887      701.2944342421
   5786  -0.28500  14269.1244527711     -6.040930    524.3804608229      713.7974518661
   5796  -0.28400  10037.6969940796     -6.013719    368.8784264779      726.4527929748
   5806  -0.28300   3213.5446196817     -5.986507    118.0955435718      732.4839093890
   5816  -0.28200    855.2659056756     -5.959296     31.4304308739      734.0334325363
   5826  -0.28100   1520.4514856611     -5.932084     55.8755411622      735.1223780691
   5836  -0.28000   2291.1622962498     -5.904873     84.1986307362      737.1775608255
   5846  -0.27900   1413.3629790983     -5.877662     51.9401125656      739.0939963902
   5856  -0.27800    348.1475221094     -5.850450     12.7941807980      739.8608326263
   5866  -0.27700     33.9073016365     -5.823239      1.2460698984      739.9906085580
   5876  -0.27600      1.2901143990     -5.796027      0.0474108124      739.9997356241
   5886  -0.27500      0.0189507544     -5.768816      0.0006964271      739.9999969982
   5896  -0.27400      0.0001063855     -5.741605      0.0000039096      739.9999999865
   5906  -0.27300      0.0000002264     -5.714393      0.0000000083      739.9999999999
   5916  -0.27200      0.0000000002     -5.687182      0.0000000000      739.9999999999
   5926  -0.27100      0.0000000000     -5.659970      0.0000000000      739.9999999999
   5936  -0.27000      0.0000000000     -5.632759      0.0000000000      739.9999999999
   5946  -0.26900      0.0000000000     -5.605548      0.0000000000      739.9999999999
   5956  -0.26800      0.0000000000     -5.578336      0.0000000000      739.9999999999
   5966  -0.26700      0.0000000000     -5.551125      0.0000000000      739.9999999999
   5976  -0.26600      0.0000000000     -5.523913      0.0000000000      739.9999999999
   5986  -0.26500      0.0000000000     -5.496702      0.0000000000      739.9999999999
   5996  -0.26400      0.0000000000     -5.469491      0.0000000000      739.9999999999
   6006  -0.26300      0.0000000000     -5.442279      0.0000000000      739.9999999999
   6016  -0.26200      0.0000000000     -5.415068      0.0000000000      739.9999999999
   6026  -0.26100      0.0000000000     -5.387856      0.0000000000      739.9999999999
   6036  -0.26000      0.0000000000     -5.360645      0.0000000000      739.9999999999
   6046  -0.25900      0.0000000000     -5.333434      0.0000000000      739.9999999999
   6056  -0.25800      0.0000000000     -5.306222      0.0000000000      739.9999999999
   6066  -0.25700      0.0000000000     -5.279011      0.0000000000      739.9999999999
   6076  -0.25600      0.0000000000     -5.251799      0.0000000000      739.9999999999
   6086  -0.25500      0.0000000000     -5.224588      0.0000000000      739.9999999999
   6096  -0.25400      0.0000000000     -5.197377      0.0000000000      739.9999999999
   6106  -0.25300      0.0000000000     -5.170165      0.0000000000      739.9999999999
   6116  -0.25200      0.0000000000     -5.142954      0.0000000000      739.9999999999
   6126  -0.25100      0.0000000000     -5.115742      0.0000000000      739.9999999999
   6136  -0.25000      0.0000000000     -5.088531      0.0000000000      739.9999999999
   6146  -0.24900      0.0000000000     -5.061320      0.0000000000      739.9999999999
   6156  -0.24800      0.0000000000     -5.034108      0.0000000000      739.9999999999
   6166  -0.24700      0.0000000000     -5.006897      0.0000000000      739.9999999999
   6176  -0.24600      0.0000000000     -4.979685      0.0000000000      739.9999999999
   6186  -0.24500      0.0000000000     -4.952474      0.0000000000      739.9999999999
   6196  -0.24400      0.0000000000     -4.925263      0.0000000000      739.9999999999
   6206  -0.24300      0.0000000000     -4.898051      0.0000000000      739.9999999999
   6216  -0.24200      0.0000000000     -4.870840      0.0000000000      739.9999999999
   6226  -0.24100      0.0000000000     -4.843629      0.0000000000      739.9999999999
   6236  -0.24000      0.0000000000     -4.816417      0.0000000000      739.9999999999
   6246  -0.23900      0.0000000000     -4.789206      0.0000000000      739.9999999999
   6256  -0.23800      0.0000000000     -4.761994      0.0000000000      739.9999999999
   6266  -0.23700      0.0000000000     -4.734783      0.0000000000      739.9999999999
   6276  -0.23600      0.0000000000     -4.707572      0.0000000000      739.9999999999
   6286  -0.23500      0.0000000000     -4.680360      0.0000000000      739.9999999999
   6296  -0.23400      0.0000000000     -4.653149      0.0000000000      739.9999999999
   6306  -0.23300      0.0000000015     -4.625937      0.0000000001      739.9999999999
   6316  -0.23200      0.0000012634     -4.598726      0.0000000464      740.0000000002
   6326  -0.23100      0.0003928369     -4.571515      0.0000144365      740.0000000937
   6336  -0.23000      0.0462601707     -4.544303      0.0017000293      740.0000127765
   6346  -0.22900      2.0811764009     -4.517092      0.0764817942      740.0006912310
   6356  -0.22800     36.1576838916     -4.489880      1.3287698908      740.0152683178
   6366  -0.22700    245.5311859630     -4.462669      9.0231013730      740.1436627271
   6376  -0.22600    658.9564666353     -4.435458     24.2161946782      740.6163214627
   6386  -0.22500    703.9308799807     -4.408246     25.8689732824      741.3539269035
   6396  -0.22400    299.4675881632     -4.381035     11.0052268730      741.8444985536
   6406  -0.22300     50.4192246996     -4.353823      1.8528716579      741.9828696676
   6416  -0.22200      3.3235613748     -4.326612      0.1221385833      741.9991942744
   6426  -0.22100      0.0847487763     -4.299401      0.0031144590      741.9999845040
   6436  -0.22000      0.0008267794     -4.272189      0.0000303836      741.9999998815
   6446  -0.21900      0.0000030582     -4.244978      0.0000001124      741.9999999996
   6456  -0.21800      0.0000000043     -4.217766      0.0000000002      741.9999999999
   6466  -0.21700      0.0000000000     -4.190555      0.0000000000      741.9999999999
   6476  -0.21600      0.0000000188     -4.163344      0.0000000007      741.9999999999
   6486  -0.21500      0.0000128739     -4.136132      0.0000004731      742.0000000027
   6496  -0.21400      0.0033426207     -4.108921      0.0001228390      742.0000008172
   6506  -0.21300      0.3324502758     -4.081709      0.0122173178      742.0000944803
   6516  -0.21200     12.7960730390     -4.054498      0.4702468395      742.0043975075
   6526  -0.21100    193.0726841912     -4.027287      7.0952876922      742.0849765956
   6536  -0.21000   1163.1557274336     -4.000075     42.7451690101      742.7150323443
   6546  -0.20900   2922.6897949373     -3.972864    107.4068298012      744.8482995315
   6556  -0.20800   3596.5420856688     -3.945652    132.1704357190      748.2824842630
   6566  -0.20700   3157.4257837486     -3.918441    116.0332151406      751.6789312068
   6576  -0.20600   2109.0442913484     -3.891230     77.5059199360      754.3258631787
   6586  -0.20500    731.3741976093     -3.864018     26.8774962364      755.6467571032
   6596  -0.20400    107.1528694514     -3.836807      3.9377938883      755.9652931785
   6606  -0.20300      6.2661664534     -3.809595      0.2302772860      755.9985337703
   6616  -0.20200      0.1432523383     -3.782384      0.0052644244      755.9999745219
   6626  -0.20100      0.0012637249     -3.755173      0.0000464410      755.9999998229
   6636  -0.20000      0.0000042595     -3.727961      0.0000001565      755.9999999994
   6646  -0.19900      0.0000000054     -3.700750      0.0000000002      755.9999999999
   6656  -0.19800      0.0000000000     -3.673538      0.0000000000      755.9999999999
   6666  -0.19700      0.0000000000     -3.646327      0.0000000000      755.9999999999
   6676  -0.19600      0.0000000000     -3.619116      0.0000000000      755.9999999999
   6686  -0.19500      0.0000000000     -3.591904      0.0000000000      755.9999999999
   6696  -0.19400      0.0000000000     -3.564693      0.0000000000      755.9999999999
   6706  -0.19300      0.0000000000     -3.537481      0.0000000000      755.9999999999
   6716  -0.19200      0.0000000000     -3.510270      0.0000000000      755.9999999999
   6726  -0.19100      0.0000000000     -3.483059      0.0000000000      755.9999999999
   6736  -0.19000      0.0000000000     -3.455847      0.0000000000      755.9999999999
   6746  -0.18900      0.0000000000     -3.428636      0.0000000000      755.9999999999
   6756  -0.18800      0.0000000000     -3.401425      0.0000000000      755.9999999999
   6766  -0.18700      0.0000000000     -3.374213      0.0000000000      755.9999999999
   6776  -0.18600      0.0000000000     -3.347002      0.0000000000      755.9999999999
   6786  -0.18500      0.0000000000     -3.319790      0.0000000000      755.9999999999
   6796  -0.18400      0.0000000000     -3.292579      0.0000000000      755.9999999999
   6806  -0.18300      0.0000000000     -3.265368      0.0000000000      755.9999999999
   6816  -0.18200      0.0000000000     -3.238156      0.0000000000      755.9999999999
   6826  -0.18100      0.0000000000     -3.210945      0.0000000000      755.9999999999
   6836  -0.18000      0.0000000000     -3.183733      0.0000000000      755.9999999999
   6846  -0.17900      0.0000000000     -3.156522      0.0000000000      755.9999999999
   6856  -0.17800      0.0000000000     -3.129311      0.0000000000      755.9999999999
   6866  -0.17700      0.0000000000     -3.102099      0.0000000000      755.9999999999
   6876  -0.17600      0.0000000000     -3.074888      0.0000000000      755.9999999999
   6886  -0.17500      0.0000000000     -3.047676      0.0000000000      755.9999999999
   6896  -0.17400      0.0000000000     -3.020465      0.0000000000      755.9999999999
   6906  -0.17300      0.0000000000     -2.993254      0.0000000000      755.9999999999
   6916  -0.17200      0.0000000000     -2.966042      0.0000000000      755.9999999999
   6926  -0.17100      0.0000000000     -2.938831      0.0000000000      755.9999999999
   6936  -0.17000      0.0000000000     -2.911619      0.0000000000      755.9999999999
   6946  -0.16900      0.0000000044     -2.884408      0.0000000002      755.9999999999
   6956  -0.16800      0.0000031652     -2.857197      0.0000001163      756.0000000006
   6966  -0.16700      0.0008510191     -2.829985      0.0000312744      756.0000002071
   6976  -0.16600      0.0867584733     -2.802774      0.0031883139      756.0000245626
   6986  -0.16500      3.3840422474     -2.775562      0.1243612135      756.0011602135
   6996  -0.16400     51.0635507300     -2.748351      1.8765501942      756.0224923480
   7006  -0.16300    301.7046627778     -2.721140     11.0874378189      756.1872614591
   7016  -0.16200    705.9343704094     -2.693928     25.9426001708      756.7206491824
   7026  -0.16100    677.5346469177     -2.666717     24.8989299624      757.4599572281
   7036  -0.16000    632.8245134967     -2.639505     23.2558634628      758.0419384784
   7046  -0.15900   3111.3350524609     -2.612294    114.3394126237      759.6772895221
   7056  -0.15800  10278.0375295685     -2.585083    377.7107750338      766.4529396871
   7066  -0.15700  14663.8297513229     -2.557871    538.8856077244      779.9132646382
   7076  -0.15600   8966.7272985710     -2.530660    329.5210304221      792.0561259622
   7086  -0.15500   2338.6310946153     -2.503448     85.9430762657      797.0167297457
   7096  -0.15400    256.9969557173     -2.476237      9.4444604864      797.9244489276
   7106  -0.15300     11.6929707869     -2.449026      0.4297085942      797.9974460252
   7116  -0.15200      0.3776341228     -2.421814      0.0138777930      798.0000086113
   7126  -0.15100      6.9282502068     -2.394603      0.2546084063      798.0023247113
   7136  -0.15000    115.4281353817     -2.367391      4.2419041914      798.0493228505
   7146  -0.14900    758.2591325881     -2.340180     27.8654990140      798.4496682683
   7156  -0.14800   1986.1206664201     -2.312969     72.9885616847      799.8863714371
   7166  -0.14700   2089.5974562886     -2.285757     76.7912621892      802.0892575027
   7176  -0.14600    883.8225819785     -2.258546     32.4798689897      803.5402608714
   7186  -0.14500    149.4227241256     -2.231334      5.4911818307      803.9489733024
   7196  -0.14400      9.9952367647     -2.204123      0.3673180424      803.9975589119
   7206  -0.14300      0.2614736727     -2.176912      0.0096089767      803.9999517541
   7216  -0.14200      0.0026458843     -2.149700      0.0000972344      803.9999996170
   7226  -0.14100      0.0000102617     -2.122489      0.0000003771      803.9999999987
   7236  -0.14000      0.0000000151     -2.095278      0.0000000006      803.9999999999
   7246  -0.13900      0.0000000000     -2.068066      0.0000000000      803.9999999999
   7256  -0.13800      0.0000000000     -2.040855      0.0000000000      803.9999999999
   7266  -0.13700      0.0000000000     -2.013643      0.0000000000      803.9999999999
   7276  -0.13600      0.0000000000     -1.986432      0.0000000000      803.9999999999
   7286  -0.13500      0.0000000000     -1.959221      0.0000000000      803.9999999999
   7296  -0.13400      0.0000000000     -1.932009      0.0000000000      803.9999999999
   7306  -0.13300      0.0000000000     -1.904798      0.0000000000      803.9999999999
   7316  -0.13200      0.0000000005     -1.877586      0.0000000000      803.9999999999
   7326  -0.13100      0.0000006164     -1.850375      0.0000000227      804.0000000000
   7336  -0.13000      0.0002764278     -1.823164      0.0000101585      804.0000000627
   7346  -0.12900      0.0493107094     -1.795952      0.0018121345      804.0000127078
   7356  -0.12800      3.5501507933     -1.768741      0.1304655878      804.0010676926
   7366  -0.12700    104.6363041133     -1.741529      3.8453118516      804.0381955214
   7376  -0.12600   1279.8551764327     -1.714318     47.0337930982      804.6005939517
   7386  -0.12500   6578.6776173504     -1.687107    241.7618552568      808.3388410316
   7396  -0.12400  14357.7627546409     -1.659895    527.6378571498      819.4245149855
   7406  -0.12300  13384.1820557814     -1.632684    491.8594394056      834.2558702369
   7416  -0.12200   5327.2573301378     -1.605472    195.7730246832      843.2384383259
   7426  -0.12100    898.7493153898     -1.578261     33.0284161252      845.6875823588
   7436  -0.12000     63.4180469038     -1.551050      2.3305693892      845.9840375932
   7446  -0.11900      1.8400039647     -1.523838      0.0676188739      845.9996475812
   7456  -0.11800      0.0215563078     -1.496627      0.0007921794      845.9999967488
   7466  -0.11700      0.0001002483     -1.469415      0.0000036841      845.9999999877
   7476  -0.11600      0.0000001824     -1.442204      0.0000000067      845.9999999999
   7486  -0.11500      0.0000000001     -1.414993      0.0000000000      845.9999999999
   7496  -0.11400      0.0000000001     -1.387781      0.0000000000      845.9999999999
   7506  -0.11300      0.0000001646     -1.360570      0.0000000061      845.9999999999
   7516  -0.11200      0.0000795311     -1.333358      0.0000029227      846.0000000178
   7526  -0.11100      0.0146389583     -1.306147      0.0005379716      846.0000037628
   7536  -0.11000      1.0354858298     -1.278936      0.0380533885      846.0003133158
