  No.   E(hr.)        dos(hr.)         E(eV)          dos(eV)              sum
   3746  -0.49160      0.0000000000    -11.347863      0.0000000000      629.9999999999
   3756  -0.49060      0.0000000000    -11.320652      0.0000000000      629.9999999999
   3766  -0.48960      0.0000000000    -11.293441      0.0000000000      629.9999999999
   3776  -0.48860      0.0000000000    -11.266229      0.0000000000      629.9999999999
   3786  -0.48760      0.0000000000    -11.239018      0.0000000000      629.9999999999
   3796  -0.48660      0.0000000000    -11.211806      0.0000000000      629.9999999999
   3806  -0.48560      0.0000000000    -11.184595      0.0000000000      629.9999999999
   3816  -0.48460      0.0000000000    -11.157384      0.0000000000      629.9999999999
   3826  -0.48360      0.0000000000    -11.130172      0.0000000000      629.9999999999
   3836  -0.48260      0.0000000000    -11.102961      0.0000000000      629.9999999999
   3846  -0.48160      0.0000000000    -11.075749      0.0000000000      629.9999999999
   3856  -0.48060      0.0000000000    -11.048538      0.0000000000      629.9999999999
   3866  -0.47960      0.0000000000    -11.021327      0.0000000000      629.9999999999
   3876  -0.47860      0.0000000000    -10.994115      0.0000000000      629.9999999999
   3886  -0.47760      0.0000000000    -10.966904      0.0000000000      629.9999999999
   3896  -0.47660      0.0000000000    -10.939692      0.0000000000      629.9999999999
   3906  -0.47560      0.0000000000    -10.912481      0.0000000000      629.9999999999
   3916  -0.47460      0.0000000000    -10.885270      0.0000000000      629.9999999999
   3926  -0.47360      0.0000000000    -10.858058      0.0000000000      629.9999999999
   3936  -0.47260      0.0000000000    -10.830847      0.0000000000      629.9999999999
   3946  -0.47160      0.0000000000    -10.803635      0.0000000000      629.9999999999
   3956  -0.47060      0.0000000000    -10.776424      0.0000000000      629.9999999999
   3966  -0.46960      0.0000000000    -10.749213      0.0000000000      629.9999999999
   3976  -0.46860      0.0000000000    -10.722001      0.0000000000      629.9999999999
   3986  -0.46760      0.0000000000    -10.694790      0.0000000000      629.9999999999
   3996  -0.46660      0.0000000000    -10.667578      0.0000000000      629.9999999999
   4006  -0.46560      0.0000000000    -10.640367      0.0000000000      629.9999999999
   4016  -0.46460      0.0000000000    -10.613156      0.0000000000      629.9999999999
   4026  -0.46360      0.0000000000    -10.585944      0.0000000000      629.9999999999
   4036  -0.46260      0.0000000000    -10.558733      0.0000000000      629.9999999999
   4046  -0.46160      0.0000000000    -10.531522      0.0000000000      629.9999999999
   4056  -0.46060      0.0000000000    -10.504310      0.0000000000      629.9999999999
   4066  -0.45960      0.0000000000    -10.477099      0.0000000000      629.9999999999
   4076  -0.45860      0.0000000000    -10.449887      0.0000000000      629.9999999999
   4086  -0.45760      0.0000000000    -10.422676      0.0000000000      629.9999999999
   4096  -0.45660      0.0000000000    -10.395465      0.0000000000      629.9999999999
   4106  -0.45560      0.0000000000    -10.368253      0.0000000000      629.9999999999
   4116  -0.45460      0.0000000000    -10.341042      0.0000000000      629.9999999999
   4126  -0.45360      0.0000000000    -10.313830      0.0000000000      629.9999999999
   4136  -0.45260      0.0000000000    -10.286619      0.0000000000      629.9999999999
   4146  -0.45160      0.0000000000    -10.259408      0.0000000000      629.9999999999
   4156  -0.45060      0.0000000000    -10.232196      0.0000000000      629.9999999999
   4166  -0.44960      0.0000000000    -10.204985      0.0000000000      629.9999999999
   4176  -0.44860      0.0000000000    -10.177773      0.0000000000      629.9999999999
   4186  -0.44760      0.0000000000    -10.150562      0.0000000000      629.9999999999
   4196  -0.44660      0.0000000000    -10.123351      0.0000000000      629.9999999999
   4206  -0.44560      0.0000000000    -10.096139      0.0000000000      629.9999999999
   4216  -0.44460      0.0000000000    -10.068928      0.0000000000      629.9999999999
   4226  -0.44360      0.0000000000    -10.041716      0.0000000000      629.9999999999
   4236  -0.44260      0.0000000000    -10.014505      0.0000000000      629.9999999999
   4246  -0.44160      0.0000000000     -9.987294      0.0000000000      629.9999999999
   4256  -0.44060      0.0000000000     -9.960082      0.0000000000      629.9999999999
   4266  -0.43960      0.0000000000     -9.932871      0.0000000000      629.9999999999
   4276  -0.43860      0.0000000000     -9.905659      0.0000000000      629.9999999999
   4286  -0.43760      0.0000000000     -9.878448      0.0000000000      629.9999999999
   4296  -0.43660      0.0000000000     -9.851237      0.0000000000      629.9999999999
   4306  -0.43560      0.0000000000     -9.824025      0.0000000000      629.9999999999
   4316  -0.43460      0.0000000000     -9.796814      0.0000000000      629.9999999999
   4326  -0.43360      0.0000000081     -9.769602      0.0000000003      629.9999999999
   4336  -0.43260      0.0000053207     -9.742391      0.0000001955      630.0000000011
   4346  -0.43160      0.0013156983     -9.715180      0.0000483510      630.0000003240
   4356  -0.43060      0.1234466343     -9.687968      0.0045365785      630.0000354662
   4366  -0.42960      4.4354152544     -9.660757      0.1629984448      630.0015496550
   4376  -0.42860     61.7140940588     -9.633545      2.2679502999      630.0278782511
   4386  -0.42760    336.5633771925     -9.606334     12.3684714793      630.2164521826
   4396  -0.42660    726.9871380527     -9.579123     26.7162748300      630.7831846609
   4406  -0.42560    625.5225326944     -9.551911     22.9875207154      631.5067597705
   4416  -0.42460    214.1450092197     -9.524700      7.8696810718      631.9003896470
   4426  -0.42360     28.9484792454     -9.497488      1.0638366031      631.9909724750
   4436  -0.42260      1.5278372196     -9.470277      0.0561469618      631.9996548320
   4446  -0.42160      0.0311069435     -9.443066      0.0011431587      631.9999946454
   4456  -0.42060      0.0002419301     -9.415854      0.0000088908      631.9999999671
   4466  -0.41960      0.0000860038     -9.388643      0.0000031606      632.0000000192
   4476  -0.41860      0.0149030947     -9.361431      0.0005476784      632.0000038629
   4486  -0.41760      0.9910694213     -9.334220      0.0364211162      632.0003036551
   4496  -0.41660     25.3383610325     -9.307009      0.9311672541      632.0096222465
   4506  -0.41560    252.2152569641     -9.279797      9.2687363623      632.1274468863
   4516  -0.41460    995.2720317968     -9.252586     36.5755592367      632.7479736234
   4526  -0.41360   1637.5759949982     -9.225375     60.1797859239      634.1605856145
   4536  -0.41260   1400.4681780589     -9.198163     51.4662375403      635.7197536332
   4546  -0.41160    997.2899008378     -9.170952     36.6497145292      636.8914855996
   4556  -0.41060    537.1682694591     -9.143740     19.7405626120      637.6470721918
   4566  -0.40960    138.5419437758     -9.116529      5.0913206736      637.9428096291
   4576  -0.40860     14.5196694206     -9.089318      0.5335878152      637.9958715639
   4586  -0.40760      0.5949370654     -9.062106      0.0218635259      637.9998755176
   4596  -0.40660      0.0170432076     -9.034895      0.0006263261      638.0000004343
   4606  -0.40560      0.5831774259     -9.007683      0.0214313673      638.0001740895
   4616  -0.40460     17.0317696357     -8.980472      0.6259057618      638.0062538833
   4626  -0.40360    193.1558058766     -8.953261      7.0983423567      638.0932902517
   4636  -0.40260    861.2611543412     -8.926049     31.6507521185      638.6089073722
   4646  -0.40160   1535.9752300179     -8.898838     56.4460280373      639.8993788471
   4656  -0.40060   1208.2701314706     -8.871626     44.4030921754      641.3271322067
   4666  -0.39960    812.0431188147     -8.844415     29.8420233324      642.2679156255
   4676  -0.39860    797.5187855472     -8.817204     29.3082641240      643.0776433336
   4686  -0.39760    456.3281493681     -8.789992     16.7697440753      643.7151527170
   4696  -0.39660    107.4795944026     -8.762781      3.9498008044      643.9579110721
   4706  -0.39560      9.9822743148     -8.735569      0.3668416813      643.9972854868
   4716  -0.39460      0.5316070131     -8.708358      0.0195361903      643.9999773708
   4726  -0.39360      5.7041150193     -8.681147      0.2096222843      644.0020272378
   4736  -0.39260     73.4605836312     -8.653935      2.6996256725      644.0340031112
   4746  -0.39160    373.4110037372     -8.626724     13.7225962857      644.2478533924
   4756  -0.39060    791.1692743297     -8.599512     29.0749239755      644.8633815087
   4766  -0.38960    974.1965860861     -8.572301     35.8010511741      645.7640571689
   4776  -0.38860   1400.4025537457     -8.545090     51.4638258921      646.9394509108
   4786  -0.38760   1683.9845071000     -8.517878     61.8852666661      648.5562731778
   4796  -0.38660   1314.2900914622     -8.490667     48.2992524241      650.0621794973
   4806  -0.38560    895.3418152153     -8.463455     32.9031928490      651.1462228062
   4816  -0.38460    400.6780601322     -8.436244     14.7246417612      651.7718610231
   4826  -0.38360     80.5598029919     -8.409033      2.9605170770      651.9703595789
   4836  -0.38260      9.5621045443     -8.381821      0.3514007327      651.9992899319
   4846  -0.38160     70.2480204108     -8.354610      2.5815661947      652.0273409941
   4856  -0.38060    647.5721254432     -8.327398     23.7978280083      652.3351860073
   4866  -0.37960   2520.6468461412     -8.300187     92.6320293250      653.9064448611
   4876  -0.37860   4276.1245113973     -8.272976    157.1446201373      657.5481371938
   4886  -0.37760   3259.6988357275     -8.245764    119.7916791097      661.4923985337
   4896  -0.37660   1372.0313059549     -8.218553     50.4212021460      663.6252772322
   4906  -0.37560   1207.2990591730     -8.191341     44.3674059397      664.7674768179
   4916  -0.37460   1535.5486361903     -8.164130     56.4303510090      666.2146115488
   4926  -0.37360    885.1460480664     -8.136919     32.5285054536      667.4547158215
   4936  -0.37260    203.6801329154     -8.109707      7.4851041010      667.9211347176
   4946  -0.37160     18.8645510163     -8.082496      0.6932592107      667.9951666755
   4956  -0.37060     12.2167584076     -8.055284      0.4489574273      668.0042294154
   4966  -0.36960    118.6001391369     -8.028073      4.3584731369      668.0593125189
   4976  -0.36860    478.2438071206     -8.000862     17.5751293496      668.3556291304
   4986  -0.36760    765.8553244137     -7.973650     28.1446538131      669.0293384920
   4996  -0.36660    491.4010071000     -7.946439     18.0586473546      669.6822715748
   5006  -0.36560    177.1720217049     -7.919227      6.5109493364      669.9717328998
   5016  -0.36460    419.2489599772     -7.892016     15.4071094944      670.2237183974
   5026  -0.36360   1225.9238539617     -7.864805     45.0518542747      671.0692971856
   5036  -0.36260   1468.1925400656     -7.837593     53.9550610330      672.5314772168
   5046  -0.36160    700.7415332241     -7.810382     25.7517669936      673.6130758805
   5056  -0.36060    132.5445741254     -7.783171      4.8709214843      673.9528099341
   5066  -0.35960     11.6487948856     -7.755959      0.4280851604      673.9981255152
   5076  -0.35860     33.1785457161     -7.728748      1.2192886221      674.0136883801
   5086  -0.35760    231.7497713501     -7.701536      8.5166439117      674.1335724434
   5096  -0.35660    644.9991376273     -7.674325     23.7032724845      674.5899746476
   5106  -0.35560    714.7188751302     -7.647114     26.2654246475      675.3266405892
   5116  -0.35460    326.4402577063     -7.619902     11.9964538353      675.8370829055
   5126  -0.35360    218.9402135082     -7.592691      8.0459015150      676.0540178554
   5136  -0.35260    945.2679052337     -7.565479     34.7379421483      676.5903636630
   5146  -0.35160   2215.7476402889     -7.538268     81.4271942562      678.2523851496
   5156  -0.35060   2567.8335185249     -7.511057     94.3661069197      680.7565622206
   5166  -0.34960   2599.4608242344     -7.483845     95.5283885437      683.3089279846
   5176  -0.34860   2618.8705800300     -7.456634     96.2416836532      685.9699513020
   5186  -0.34760   2148.7389228313     -7.429422     78.9646702061      688.3344316666
   5196  -0.34660   1705.2818877731     -7.402211     62.6679306851      690.2582274002
   5206  -0.34560    834.7705470190     -7.375000     30.6772406097      691.5098352173
   5216  -0.34460    176.9986686752     -7.347788      6.5045787324      691.9335011368
   5226  -0.34360     14.9287372067     -7.320577      0.5486207736      691.9960694600
   5236  -0.34260      0.4894527015     -7.293365      0.0179870485      691.9999040042
   5246  -0.34160      0.0061575552     -7.266154      0.0002262859      691.9999990621
   5256  -0.34060      0.0000294357     -7.238943      0.0000010817      691.9999999963
   5266  -0.33960      0.0000000531     -7.211731      0.0000000020      691.9999999999
   5276  -0.33860      0.0000000000     -7.184520      0.0000000000      691.9999999999
   5286  -0.33760      0.0000000000     -7.157308      0.0000000000      691.9999999999
   5296  -0.33660      0.0000000000     -7.130097      0.0000000000      691.9999999999
   5306  -0.33560      0.0000000000     -7.102886      0.0000000000      691.9999999999
   5316  -0.33460      0.0000000000     -7.075674      0.0000000000      691.9999999999
   5326  -0.33360      0.0000000000     -7.048463      0.0000000000      691.9999999999
   5336  -0.33260      0.0000000005     -7.021251      0.0000000000      691.9999999999
   5346  -0.33160      0.0000005182     -6.994040      0.0000000190      692.0000000000
   5356  -0.33060      0.0001849575     -6.966829      0.0000067971      692.0000000433
   5366  -0.32960      0.0249773421     -6.939617      0.0009179001      692.0000067435
   5376  -0.32860      1.2868718862     -6.912406      0.0472916523      692.0004152024
   5386  -0.32760     25.5625704791     -6.885194      0.9394067963      692.0103885902
   5396  -0.32660    198.1274213789     -6.857983      7.2810457900      692.1099284671
   5406  -0.32560    606.0641797834     -6.830772     22.2724396956      692.5241024779
   5416  -0.32460    737.4561940815     -6.803560     27.1010054029      693.2535199948
   5426  -0.32360    357.4860603938     -6.776349     13.1373656252      693.8009285135
   5436  -0.32260     68.6662004017     -6.749137      2.5234354027      693.9753804780
   5446  -0.32160      5.1726564714     -6.721926      0.1900915500      693.9986897565
   5456  -0.32060      0.1509865558     -6.694715      0.0055486516      693.9999713432
   5466  -0.31960      0.0016885699     -6.667503      0.0000620538      693.9999997500
   5476  -0.31860      0.0000071683     -6.640292      0.0000002634      693.9999999991
   5486  -0.31760      0.0000000115     -6.613080      0.0000000004      693.9999999999
   5496  -0.31660      0.0000000000     -6.585869      0.0000000000      693.9999999999
   5506  -0.31560      0.0000000000     -6.558658      0.0000000000      693.9999999999
   5516  -0.31460      0.0000000000     -6.531446      0.0000000000      693.9999999999
   5526  -0.31360      0.0000000057     -6.504235      0.0000000002      693.9999999999
   5536  -0.31260      0.0000046847     -6.477023      0.0000001722      694.0000000009
   5546  -0.31160      0.0014622164     -6.449812      0.0000537354      694.0000003485
   5556  -0.31060      0.1755023098     -6.422601      0.0064495886      694.0000482747
   5566  -0.30960      8.2058251116     -6.395389      0.3015584010      694.0026994612
   5576  -0.30860    151.8503592554     -6.368178      5.5803957437      694.0628630524
   5586  -0.30760   1131.9533850959     -6.340967     41.5985044963      694.6368220819
   5596  -0.30660   3457.3241641073     -6.313755    127.0542733291      696.9934003278
   5606  -0.30560   4391.8314393723     -6.286544    161.3967697638      701.2384960072
   5616  -0.30460   2462.6074177416     -6.259332     90.4991204482      704.6818074853
   5626  -0.30360   1253.3865247977     -6.232121     46.0610884458      706.3008996126
   5636  -0.30260   1533.7078143874     -6.204910     56.3627020802      707.6809004996
   5646  -0.30160   1185.3471749409     -6.177698     43.5606893673      709.1135375728
   5656  -0.30060    374.5395320086     -6.150487     13.7640689197      709.8323048596
   5666  -0.29960     46.7503492338     -6.123275      1.7180430205      709.9858518449
   5676  -0.29860      2.2797202578     -6.096064      0.0837781437      709.9994993528
   5686  -0.29760      0.3243662259     -6.068853      0.0119202346      710.0000767601
   5696  -0.29660      8.2985190117     -6.041641      0.3049648377      710.0030404141
   5706  -0.29560     95.0120963839     -6.014430      3.4916288698      710.0457340986
   5716  -0.29460    431.5736673690     -5.987218     15.8600339722      710.3020798763
   5726  -0.29360    844.9221767939     -5.960007     31.0503059871      710.9766149856
   5736  -0.29260   1080.6736222123     -5.932796     39.7140086549      711.9488890477
   5746  -0.29160   1515.3965842501     -5.905584     55.6897770293      713.2612418470
   5756  -0.29060   1384.7427318280     -5.878373     50.8883382607      714.7951898135
   5766  -0.28960    547.2547692822     -5.851161     20.1112345087      715.7251481646
   5776  -0.28860     86.7606332665     -5.823950      3.1883933036      715.9715009758
   5786  -0.28760     15.7832032139     -5.796739      0.5800218088      716.0026324613
   5796  -0.28660    110.9091912847     -5.769527      4.0758361193      716.0547245678
   5806  -0.28560    462.7805291106     -5.742316     17.0068645710      716.3379479295
   5816  -0.28460    785.5210940458     -5.715104     28.8673572541      717.0091084263
   5826  -0.28360    723.4796528840     -5.687893     26.5873771745      717.7719649296
   5836  -0.28260   1050.2623988824     -5.660682     38.5964172177      718.6145363619
   5846  -0.28160   1543.4971011556     -5.633470     56.7224516025      719.9886453961
   5856  -0.28060   1024.2347244940     -5.606259     37.6399181743      721.3244304646
   5866  -0.27960    360.5793389823     -5.579047     13.2510414752      721.9342224553
   5876  -0.27860    448.8388269197     -5.551836     16.4945166520      722.2870603711
   5886  -0.27760    760.0707609936     -5.524625     27.9320751057      722.9306344061
   5896  -0.27660    545.1839842339     -5.497413     20.0351345895      723.6177121247
   5906  -0.27560    155.6709911316     -5.470202      5.7208013243      723.9336047134
   5916  -0.27460     19.0534767390     -5.442990      0.7002021004      723.9953730340
   5926  -0.27360     39.7438820432     -5.415779      1.4605601941      724.0146800629
   5936  -0.27260    384.0850183356     -5.388568     14.1148589443      724.1947627141
   5946  -0.27160   1502.6130265442     -5.361356     55.2199901196      725.1342470583
   5956  -0.27060   2469.8030081586     -5.334145     90.7635534224      727.2625768086
   5966  -0.26960   2228.3869595031     -5.306933     81.8916805010      729.6619397913
   5976  -0.26860   1857.0811546593     -5.279722     68.2464488195      731.6788556944
   5986  -0.26760   1149.1422276481     -5.252511     42.2301825792      733.1947267358
   5996  -0.26660    328.7202767672     -5.225299     12.0802429598      733.8582390957
   6006  -0.26560     37.9037990816     -5.198088      1.3929384171      733.9888505943
   6016  -0.26460      1.8810799754     -5.170876      0.0691283889      733.9996829223
   6026  -0.26360      5.7762908954     -5.143665      0.2122746978      734.0020413591
   6036  -0.26260     73.8404085646     -5.116454      2.7135839763      734.0342163459
   6046  -0.26160    372.2484141929     -5.089242     13.6798719235      734.2481861596
   6056  -0.26060    743.8092235171     -5.062031     27.3344748434      734.8461530699
   6066  -0.25960    592.5634071883     -5.034819     21.7762956344      735.5566596313
   6076  -0.25860    198.9236638934     -5.007608      7.3103071521      735.9203396825
   6086  -0.25760    141.1912234145     -4.980397      5.1886798691      736.0517411328
   6096  -0.25660    478.2565066297     -4.953185     17.5755960478      736.3536644223
   6106  -0.25560    781.9533180114     -4.925974     28.7362439509      737.0323581006
   6116  -0.25460    676.7907695275     -4.898763     24.8715929825      737.7691761497
   6126  -0.25360    969.4857158268     -4.871551     35.6279299483      738.5421758740
   6136  -0.25260   1530.9767209370     -4.844340     56.2623362836      739.8630170890
   6146  -0.25160   1088.1246778816     -4.817128     39.9878298006      741.2385928216
   6156  -0.25060    309.6367217697     -4.789917     11.3789355042      741.8680833913
   6166  -0.24960     34.7341246841     -4.762706      1.2764550739      741.9898938812
   6176  -0.24860      1.5175795328     -4.735494      0.0557699989      741.9996763436
   6186  -0.24760      0.0255206840     -4.708283      0.0009378675      741.9999958198
   6196  -0.24660      0.0001635098     -4.681071      0.0000060089      741.9999999787
   6206  -0.24560      0.0000003959     -4.653860      0.0000000145      741.9999999999
   6216  -0.24460      0.0000000004     -4.626649      0.0000000000      741.9999999999
   6226  -0.24360      0.0000000378     -4.599437      0.0000000014      741.9999999999
   6236  -0.24260      0.0000199253     -4.572226      0.0000007322      742.0000000044
   6246  -0.24160      0.0039620205     -4.545014      0.0001456015      742.0000010071
   6256  -0.24060      0.2994871738     -4.517803      0.0110059466      742.0000895283
   6266  -0.23960      8.6895210178     -4.490592      0.3193338912      742.0031959554
   6276  -0.23860     97.8992392209     -4.463380      3.5977293734      742.0473896688
   6286  -0.23760    433.4372574949     -4.436169     15.9285196212      742.3075304031
   6296  -0.23660    761.7493330010     -4.408957     27.9937614668      742.9523774587
   6306  -0.23560    544.0437104709     -4.381746     19.9932303169      743.6361261533
   6316  -0.23460    291.7862154452     -4.354535     10.7229417350      744.0037170434
   6326  -0.23360    748.9949219692     -4.327323     27.5250456772      744.4809607505
   6336  -0.23260   1483.4488009348     -4.300112     54.5157180748      745.6715546217
   6346  -0.23160   1195.4018923614     -4.272900     43.9301932827      747.0972949258
   6356  -0.23060    383.3077843039     -4.245689     14.0862961309      747.8272704913
   6366  -0.22960     48.4983031022     -4.218478      1.7822791170      747.9852486036
   6376  -0.22860      2.3936812394     -4.191266      0.0879661310      747.9994702864
   6386  -0.22760      0.0455389055     -4.164055      0.0016735233      747.9999922993
   6396  -0.22660      0.0003304668     -4.136843      0.0000121444      747.9999999557
   6406  -0.22560      0.0000009072     -4.109632      0.0000000333      747.9999999998
   6416  -0.22460      0.0000000009     -4.082421      0.0000000000      747.9999999999
   6426  -0.22360      0.0000000000     -4.055209      0.0000000000      747.9999999999
   6436  -0.22260      0.0000000000     -4.027998      0.0000000000      747.9999999999
   6446  -0.22160      0.0000000000     -4.000786      0.0000000000      747.9999999999
   6456  -0.22060      0.0000000000     -3.973575      0.0000000000      747.9999999999
   6466  -0.21960      0.0000000000     -3.946364      0.0000000000      747.9999999999
   6476  -0.21860      0.0000000000     -3.919152      0.0000000000      747.9999999999
   6486  -0.21760      0.0000000000     -3.891941      0.0000000000      747.9999999999
   6496  -0.21660      0.0000000000     -3.864729      0.0000000000      747.9999999999
   6506  -0.21560      0.0000000000     -3.837518      0.0000000000      747.9999999999
   6516  -0.21460      0.0000000109     -3.810307      0.0000000004      747.9999999999
   6526  -0.21360      0.0000068447     -3.783095      0.0000002515      748.0000000014
   6536  -0.21260      0.0016245587     -3.755884      0.0000597014      748.0000004024
   6546  -0.21160      0.1463541085     -3.728672      0.0053784123      748.0000423555
   6556  -0.21060      5.0512114165     -3.701461      0.1856285282      748.0017814908
   6566  -0.20960     67.5460337690     -3.674250      2.4822700532      748.0309000643
   6576  -0.20860    354.2023538884     -3.647038     13.0166916808      748.2318933913
   6586  -0.20760    735.9288763790     -3.619827     27.0448775330      748.8144364491
   6596  -0.20660    609.1418236337     -3.592615     22.3855409798      749.5319446794
   6606  -0.20560    200.5678885343     -3.565404      7.3707312711      749.9084573357
   6616  -0.20460     26.0662352975     -3.538193      0.9579161302      749.9919916996
   6626  -0.20360      1.3685539933     -3.510981      0.0502934133      749.9997175890
   6636  -0.20260      2.4657358365     -3.483770      0.0906140877      750.0007803872
   6646  -0.20160     49.1780786004     -3.456559      1.8072603967      750.0199046558
   6656  -0.20060    386.6871198977     -3.429347     14.2104843782      750.2133467938
   6666  -0.19960   1199.8176495832     -3.402136     44.0924693084      751.0290392175
   6676  -0.19860   1480.7457758536     -3.374924     54.4163837714      752.4846066819
   6686  -0.19760    728.0556144593     -3.347713     26.7555405995      753.5914043794
   6696  -0.19660    141.8617069368     -3.320502      5.2133196751      753.9488331707
   6706  -0.19560     10.8425287996     -3.293290      0.3984554390      753.9972402475
   6716  -0.19460      0.3211663791     -3.266079      0.0118026424      753.9999387929
   6726  -0.19360      0.0036454842     -3.238867      0.0001339690      753.9999994585
   6736  -0.19260      0.0000157090     -3.211656      0.0000005773      753.9999999980
   6746  -0.19160      0.0000000255     -3.184445      0.0000000009      753.9999999999
   6756  -0.19060      0.0000000000     -3.157233      0.0000000000      753.9999999999
   6766  -0.18960      0.0000000000     -3.130022      0.0000000000      753.9999999999
   6776  -0.18860      0.0000000000     -3.102810      0.0000000000      753.9999999999
   6786  -0.18760      0.0000000000     -3.075599      0.0000000000      753.9999999999
   6796  -0.18660      0.0000000000     -3.048388      0.0000000000      753.9999999999
   6806  -0.18560      0.0000000000     -3.021176      0.0000000000      753.9999999999
   6816  -0.18460      0.0000000000     -2.993965      0.0000000000      753.9999999999
   6826  -0.18360      0.0000000000     -2.966753      0.0000000000      753.9999999999
   6836  -0.18260      0.0000000000     -2.939542      0.0000000000      753.9999999999
   6846  -0.18160      0.0000000000     -2.912331      0.0000000000      753.9999999999
   6856  -0.18060      0.0000000000     -2.885119      0.0000000000      753.9999999999
   6866  -0.17960      0.0000000000     -2.857908      0.0000000000      753.9999999999
   6876  -0.17860      0.0000000000     -2.830696      0.0000000000      753.9999999999
   6886  -0.17760      0.0000000000     -2.803485      0.0000000000      753.9999999999
   6896  -0.17660      0.0000000111     -2.776274      0.0000000004      753.9999999999
   6906  -0.17560      0.0000070479     -2.749062      0.0000002590      754.0000000015
   6916  -0.17460      0.0016985912     -2.721851      0.0000624221      754.0000004195
   6926  -0.17360      0.1582313247     -2.694639      0.0058148918      754.0000454578
   6936  -0.17260      5.8497143135     -2.667428      0.2149729577      754.0020247354
   6946  -0.17160     89.4764802638     -2.640217      3.2881988036      754.0390527099
   6956  -0.17060    603.3827274738     -2.613005     22.1738981766      754.3516746443
   6966  -0.16960   1970.2416166247     -2.585794     72.4050175803      755.6404148684
   6976  -0.16860   3512.9143217597     -2.558582    129.0971731989      758.5083014970
   6986  -0.16760   3831.5177784548     -2.531371    140.8056300138      762.3275453526
   6996  -0.16660   3146.2842106283     -2.504160    115.6237700295      765.7975063624
   7006  -0.16560   2635.0612588103     -2.476948     96.8366799074      768.6562080504
   7016  -0.16460   1641.7482562172     -2.449737     60.3331136399      770.8080924005
   7026  -0.16360    496.7288163311     -2.422525     18.2544406613      771.7759185981
   7036  -0.16260     63.3742535431     -2.395314      2.3289600134      771.9805115544
   7046  -0.16160      5.5114709607     -2.368103      0.2025427483      772.0000262079
   7056  -0.16060     38.4735646436     -2.340891      1.4138769077      772.0163225055
   7066  -0.15960    254.6897636918     -2.313680      9.3596727742      772.1504954032
   7076  -0.15860    667.7415480576     -2.286468     24.5390403483      772.6336651251
   7086  -0.15760    701.6851987045     -2.259257     25.7864460477      773.3730030551
   7096  -0.15660    390.4122924184     -2.232046     14.3473818935      773.8921823134
   7106  -0.15560    889.8162883360     -2.204834     32.7001335555      774.4368506685
   7116  -0.15460   2960.2851918768     -2.177623    108.7884346528      776.3648034275
   7126  -0.15360   4483.9409691302     -2.150412    164.7817313163      780.3669775615
   7136  -0.15260   3284.6197371939     -2.123200    120.7075050133      784.3505406157
   7146  -0.15160   2120.9404043322     -2.095989     77.9430938656      786.8656720545
   7156  -0.15060   2111.6457155307     -2.068777     77.6015204766      788.9616275318
   7166  -0.14960   1511.0966839544     -2.041566     55.5317586655      790.8254405795
   7176  -0.14860    507.0431240846     -2.014355     18.6334843420      791.7601158774
   7186  -0.14760     71.2697128693     -1.987143      2.6191126863      791.9772725179
   7196  -0.14660      4.0038423402     -1.959932      0.1471384385      791.9990773406
   7206  -0.14560      0.3728330661     -1.932720      0.0137013575      792.0000663925
   7216  -0.14460     10.6362583100     -1.905509      0.3908751411      792.0036789328
   7226  -0.14360    158.6998879789     -1.878298      5.8321111899      792.0699759935
   7236  -0.14260    983.5100743608     -1.851086     36.1433154308      792.5959441540
   7246  -0.14160   2709.6849022353     -1.823875     99.5790472234      794.4959328824
   7256  -0.14060   3738.2502667300     -1.796663    137.3781134244      797.9108673513
   7266  -0.13960   3061.4419877889     -1.769452    112.5058769830      801.3851713938
   7276  -0.13860   2012.4464025557     -1.742241     73.9560142913      803.8254771551
   7286  -0.13760   1937.2124317018     -1.715029     71.1912178641      805.6990140862
   7296  -0.13660   2623.5066224222     -1.687818     96.4120550067      808.0029753257
   7306  -0.13560   2768.8028970703     -1.660606    101.7515926712      810.7844872894
   7316  -0.13460   2314.7352274826     -1.633395     85.0649196654      813.3198251892
   7326  -0.13360   1924.2095894657     -1.606184     70.7133723995      815.3889046975
   7336  -0.13260   2229.2195509380     -1.578972     81.9222776608      817.4206512548
   7346  -0.13160   2254.0876834816     -1.551761     82.8361643429      819.7747035049
   7356  -0.13060   1072.1812650111     -1.524549     39.4019203976      821.4205831606
   7366  -0.12960    371.1390302880     -1.497338     13.6391028318      822.0093665996
   7376  -0.12860    821.0676456132     -1.470127     30.1736684545      822.5505955233
   7386  -0.12760   1516.6985841714     -1.442915     55.7376246265      823.8018660648
   7396  -0.12660   1232.7291791537     -1.415704     45.3019452717      825.2399049583
   7406  -0.12560    943.9157721983     -1.388492     34.6882521939      826.2400252406
   7416  -0.12460   1452.3724453628     -1.361281     53.3736834875      827.4419536975
   7426  -0.12360   1482.0903066452     -1.334070     54.4657943486      828.9823941266
   7436  -0.12260   1314.9233699409     -1.306858     48.3225249705      830.3259975633
   7446  -0.12160   1588.2728614299     -1.279647     58.3679298436      831.8014640621
   7456  -0.12060   1115.4720901301     -1.252435     40.9928282982      833.2098846259
   7466  -0.11960    343.0206824271     -1.225224     12.6057729834      833.8671080858
   7476  -0.11860    300.3387404587     -1.198013     11.0372411178      834.1076973373
   7486  -0.11760   1527.8894617201     -1.170801     56.1488816413      834.9520989277
