  No.   E(hr.)        dos(hr.)         E(eV)          dos(eV)              sum
   3686  -0.49400      0.0000000000    -11.540353      0.0000000000     2159.9999999998
   3696  -0.49300      0.0000000000    -11.513142      0.0000000000     2159.9999999998
   3706  -0.49200      0.0000000000    -11.485930      0.0000000000     2159.9999999998
   3716  -0.49100      0.0000000000    -11.458719      0.0000000000     2159.9999999998
   3726  -0.49000      0.0000000000    -11.431508      0.0000000000     2159.9999999998
   3736  -0.48900      0.0000000000    -11.404296      0.0000000000     2159.9999999998
   3746  -0.48800      0.0000000000    -11.377085      0.0000000000     2159.9999999998
   3756  -0.48700      0.0000000000    -11.349873      0.0000000000     2159.9999999998
   3766  -0.48600      0.0000000000    -11.322662      0.0000000000     2159.9999999998
   3776  -0.48500      0.0000000000    -11.295451      0.0000000000     2159.9999999998
   3786  -0.48400      0.0000000000    -11.268239      0.0000000000     2159.9999999998
   3796  -0.48300      0.0000000000    -11.241028      0.0000000000     2159.9999999998
   3806  -0.48200      0.0000000000    -11.213816      0.0000000000     2159.9999999998
   3816  -0.48100      0.0000000000    -11.186605      0.0000000000     2159.9999999998
   3826  -0.48000      0.0000000000    -11.159394      0.0000000000     2159.9999999998
   3836  -0.47900      0.0000000000    -11.132182      0.0000000000     2159.9999999998
   3846  -0.47800      0.0000000000    -11.104971      0.0000000000     2159.9999999998
   3856  -0.47700      0.0000000000    -11.077759      0.0000000000     2159.9999999998
   3866  -0.47600      0.0000000000    -11.050548      0.0000000000     2159.9999999998
   3876  -0.47500      0.0000000000    -11.023337      0.0000000000     2159.9999999998
   3886  -0.47400      0.0000000000    -10.996125      0.0000000000     2159.9999999998
   3896  -0.47300      0.0000000000    -10.968914      0.0000000000     2159.9999999998
   3906  -0.47200      0.0000000000    -10.941702      0.0000000000     2159.9999999998
   3916  -0.47100      0.0000000000    -10.914491      0.0000000000     2159.9999999998
   3926  -0.47000      0.0000000000    -10.887280      0.0000000000     2159.9999999998
   3936  -0.46900      0.0000000000    -10.860068      0.0000000000     2159.9999999998
   3946  -0.46800      0.0000000000    -10.832857      0.0000000000     2159.9999999998
   3956  -0.46700      0.0000000000    -10.805645      0.0000000000     2159.9999999998
   3966  -0.46600      0.0000000000    -10.778434      0.0000000000     2159.9999999998
   3976  -0.46500      0.0000000000    -10.751223      0.0000000000     2159.9999999998
   3986  -0.46400      0.0000000000    -10.724011      0.0000000000     2159.9999999998
   3996  -0.46300      0.0000000000    -10.696800      0.0000000000     2159.9999999998
   4006  -0.46200      0.0000000000    -10.669588      0.0000000000     2159.9999999998
   4016  -0.46100      0.0000000000    -10.642377      0.0000000000     2159.9999999998
   4026  -0.46000      0.0000000000    -10.615166      0.0000000000     2159.9999999998
   4036  -0.45900      0.0000000000    -10.587954      0.0000000000     2159.9999999998
   4046  -0.45800      0.0000000000    -10.560743      0.0000000000     2159.9999999998
   4056  -0.45700      0.0000000000    -10.533531      0.0000000000     2159.9999999998
   4066  -0.45600      0.0000000000    -10.506320      0.0000000000     2159.9999999998
   4076  -0.45500      0.0000000000    -10.479109      0.0000000000     2159.9999999998
   4086  -0.45400      0.0000000000    -10.451897      0.0000000000     2159.9999999998
   4096  -0.45300      0.0000000000    -10.424686      0.0000000000     2159.9999999998
   4106  -0.45200      0.0000000000    -10.397474      0.0000000000     2159.9999999998
   4116  -0.45100      0.0000000000    -10.370263      0.0000000000     2159.9999999998
   4126  -0.45000      0.0000000000    -10.343052      0.0000000000     2159.9999999998
   4136  -0.44900      0.0000000000    -10.315840      0.0000000000     2159.9999999998
   4146  -0.44800      0.0000000000    -10.288629      0.0000000000     2159.9999999998
   4156  -0.44700      0.0000000000    -10.261417      0.0000000000     2159.9999999998
   4166  -0.44600      0.0000000000    -10.234206      0.0000000000     2159.9999999998
   4176  -0.44500      0.0000000000    -10.206995      0.0000000000     2159.9999999998
   4186  -0.44400      0.0000000000    -10.179783      0.0000000000     2159.9999999998
   4196  -0.44300      0.0000000000    -10.152572      0.0000000000     2159.9999999998
   4206  -0.44200      0.0000000000    -10.125361      0.0000000000     2159.9999999998
   4216  -0.44100      0.0000000000    -10.098149      0.0000000000     2159.9999999998
   4226  -0.44000      0.0000000000    -10.070938      0.0000000000     2159.9999999998
   4236  -0.43900      0.0000000000    -10.043726      0.0000000000     2159.9999999998
   4246  -0.43800      0.0000000000    -10.016515      0.0000000000     2159.9999999998
   4256  -0.43700      0.0000000000     -9.989304      0.0000000000     2159.9999999998
   4266  -0.43600      0.0000000000     -9.962092      0.0000000000     2159.9999999998
   4276  -0.43500      0.0000000000     -9.934881      0.0000000000     2159.9999999998
   4286  -0.43400      0.0000000000     -9.907669      0.0000000000     2159.9999999998
   4296  -0.43300      0.0000000000     -9.880458      0.0000000000     2159.9999999998
   4306  -0.43200      0.0000000000     -9.853247      0.0000000000     2159.9999999998
   4316  -0.43100      0.0000000000     -9.826035      0.0000000000     2159.9999999998
   4326  -0.43000      0.0000000000     -9.798824      0.0000000000     2159.9999999998
   4336  -0.42900      0.0000000020     -9.771612      0.0000000001     2159.9999999998
   4346  -0.42800      0.0000021114     -9.744401      0.0000000776     2160.0000000002
   4356  -0.42700      0.0008350464     -9.717190      0.0000306874     2160.0000001929
   4366  -0.42600      0.1248559791     -9.689978      0.0045883709     2160.0000331607
   4376  -0.42500      7.1153378125     -9.662767      0.2614837465     2160.0022483394
   4386  -0.42400    156.1504297127     -9.635555      5.7384203608     2160.0617423536
   4396  -0.42300   1335.3863791976     -9.608344     49.0745264167     2160.7134536604
   4406  -0.42200   4502.2654873904     -9.581133    165.4551446964     2163.6839509725
   4416  -0.42100   6034.6802739973     -9.553921    221.7703288994     2169.4075169189
   4426  -0.42000   3223.0003097342     -9.526710    118.4430336455     2174.1058375677
   4436  -0.41900    682.6474687898     -9.499498     25.0868226322     2175.7449678097
   4446  -0.41800     56.7739310513     -9.472287      2.0864027240     2175.9851316364
   4456  -0.41700      1.8319101240     -9.445076      0.0673214308     2175.9996423573
   4466  -0.41600      0.0226722550     -9.417864      0.0008331897     2175.9999965606
   4476  -0.41500      0.0001066053     -9.390653      0.0000039177     2175.9999999868
   4486  -0.41400      0.0000001890     -9.363441      0.0000000069     2175.9999999997
   4496  -0.41300      0.0000000001     -9.336230      0.0000000000     2175.9999999998
   4506  -0.41200      0.0000000000     -9.309019      0.0000000000     2175.9999999998
   4516  -0.41100      0.0000000000     -9.281807      0.0000000000     2175.9999999998
   4526  -0.41000      0.0000000000     -9.254596      0.0000000000     2175.9999999998
   4536  -0.40900      0.0000000000     -9.227384      0.0000000000     2175.9999999998
   4546  -0.40800      0.0000000000     -9.200173      0.0000000000     2175.9999999998
   4556  -0.40700      0.0000000000     -9.172962      0.0000000000     2175.9999999998
   4566  -0.40600      0.0000000116     -9.145750      0.0000000004     2175.9999999998
   4576  -0.40500      0.0000112050     -9.118539      0.0000004118     2176.0000000021
   4586  -0.40400      0.0040638463     -9.091327      0.0001493435     2176.0000009500
   4596  -0.40300      0.5575568583     -9.064116      0.0204898292     2176.0001501448
   4606  -0.40200     29.1802237622     -9.036905      1.0723530539     2176.0093839997
   4616  -0.40100    588.6904649813     -9.009693     21.6339676853     2176.2382108414
   4626  -0.40000   4633.0824958253     -8.982482    170.2625793357     2178.5553091697
   4636  -0.39900  14388.4643837262     -8.955270    528.7661207977     2188.3340765621
   4646  -0.39800  17773.2325081233     -8.928059    653.1540098182     2205.7983047238
   4656  -0.39700   8746.5749410007     -8.900848    321.4305834506     2219.0888831376
   4666  -0.39600   1705.8061311622     -8.873636     62.6871962673     2223.3845170539
   4676  -0.39500    130.4941379522     -8.846425      4.7955693722     2223.9667751581
   4686  -0.39400      3.8689352545     -8.819213      0.1421806964     2223.9992624787
   4696  -0.39300      0.0439563833     -8.792002      0.0016153667     2223.9999934696
   4706  -0.39200      0.0001895939     -8.764791      0.0000069674     2223.9999999772
   4716  -0.39100      0.0000003082     -8.737579      0.0000000113     2223.9999999997
   4726  -0.39000      0.0000000002     -8.710368      0.0000000000     2223.9999999998
   4736  -0.38900      0.0000000000     -8.683157      0.0000000000     2223.9999999998
   4746  -0.38800      0.0000000009     -8.655945      0.0000000000     2223.9999999998
   4756  -0.38700      0.0000011919     -8.628734      0.0000000438     2224.0000000000
   4766  -0.38600      0.0006037838     -8.601522      0.0000221886     2224.0000001351
   4776  -0.38500      0.1154295372     -8.574311      0.0042419557     2224.0000295146
   4786  -0.38400      8.3917735028     -8.547100      0.3083918758     2224.0025272678
   4796  -0.38300    234.2806060048     -8.519888      8.6096503360     2224.0869997494
   4806  -0.38200   2540.9769198279     -8.492677     93.3791454809     2225.2461232591
   4816  -0.38100  10836.1527748483     -8.465465    398.2211245287     2231.8327086980
   4826  -0.38000  18376.9341746795     -8.438254    675.3396287856     2247.6135022628
   4836  -0.37900  12797.8666829743     -8.411043    470.3127547160     2263.8730727663
   4846  -0.37800   5135.8455771572     -8.383831    188.7387750649     2271.9498906459
   4856  -0.37700   3407.5060334555     -8.356620    125.2234914619     2275.8618253365
   4866  -0.37600   2059.2602847530     -8.329408     75.6763921043     2278.6252693452
   4876  -0.37500    543.4911542751     -8.302197     19.9729242586     2279.7757317336
   4886  -0.37400     56.8284906842     -8.274986      2.0884077528     2279.9838775499
   4896  -0.37300      2.3130690051     -8.247774      0.0850036871     2279.9995169814
   4906  -0.37200      0.0362080327     -8.220563      0.0013306202     2279.9999941763
   4916  -0.37100      0.0002157937     -8.193351      0.0000079303     2279.9999999722
   4926  -0.37000      0.0000004858     -8.166140      0.0000000179     2279.9999999997
   4936  -0.36900      0.0000000004     -8.138929      0.0000000000     2279.9999999997
   4946  -0.36800      0.0000000000     -8.111717      0.0000000000     2279.9999999997
   4956  -0.36700      0.0000000000     -8.084506      0.0000000000     2279.9999999997
   4966  -0.36600      0.0000000000     -8.057294      0.0000000000     2279.9999999997
   4976  -0.36500      0.0000000000     -8.030083      0.0000000000     2279.9999999997
   4986  -0.36400      0.0000000000     -8.002872      0.0000000000     2279.9999999997
   4996  -0.36300      0.0000000030     -7.975660      0.0000000001     2279.9999999997
   5006  -0.36200      0.0000034637     -7.948449      0.0000001273     2280.0000000005
   5016  -0.36100      0.0014996176     -7.921237      0.0000551099     2280.0000003426
   5026  -0.36000      0.2452959040     -7.894026      0.0090144549     2280.0000642341
   5036  -0.35900     15.2799441570     -7.866815      0.5615273863     2280.0047424359
   5046  -0.35800    366.1736827629     -7.839603     13.4566297423     2280.1414220801
   5056  -0.35700   3417.6012152719     -7.812392    125.5944824159     2281.7675528276
   5066  -0.35600  12634.8470890949     -7.785180    464.3218973200     2289.8272662086
   5076  -0.35500  19613.8730555710     -7.757969    720.7962776864     2307.1230292682
   5086  -0.35400  18146.8198057876     -7.730758    666.8830847839     2326.1272639093
   5096  -0.35300  19560.3986734398     -7.703546    718.8311311046     2344.7979587280
   5106  -0.35200  15765.6810658772     -7.676335    579.3778819349     2363.2194939304
   5116  -0.35100   5629.7134965705     -7.649123    206.8880797419     2373.3114082629
   5126  -0.35000    803.5300417701     -7.621912     29.5291736352     2375.7440498713
   5136  -0.34900     44.8602143888     -7.594701      1.6485818714     2375.9896855547
   5146  -0.34800      0.9669316123     -7.567489      0.0355340684     2375.9998310276
   5156  -0.34700      0.0079598569     -7.540278      0.0002925192     2375.9999989042
   5166  -0.34600      0.0000248110     -7.513066      0.0000009118     2375.9999999970
   5176  -0.34500      0.0000000291     -7.485855      0.0000000011     2375.9999999997
   5186  -0.34400      0.0000000000     -7.458644      0.0000000000     2375.9999999997
   5196  -0.34300      0.0000000000     -7.431432      0.0000000000     2375.9999999997
   5206  -0.34200      0.0000000000     -7.404221      0.0000000000     2375.9999999997
   5216  -0.34100      0.0000000000     -7.377009      0.0000000000     2375.9999999997
   5226  -0.34000      0.0000000000     -7.349798      0.0000000000     2375.9999999997
   5236  -0.33900      0.0000000000     -7.322587      0.0000000000     2375.9999999997
   5246  -0.33800      0.0000000000     -7.295375      0.0000000000     2375.9999999997
   5256  -0.33700      0.0000000000     -7.268164      0.0000000000     2375.9999999997
   5266  -0.33600      0.0000000000     -7.240953      0.0000000000     2375.9999999997
   5276  -0.33500      0.0000000000     -7.213741      0.0000000000     2375.9999999997
   5286  -0.33400      0.0000000000     -7.186530      0.0000000000     2375.9999999997
   5296  -0.33300      0.0000000000     -7.159318      0.0000000000     2375.9999999997
   5306  -0.33200      0.0000000000     -7.132107      0.0000000000     2375.9999999997
   5316  -0.33100      0.0000000000     -7.104896      0.0000000000     2375.9999999997
   5326  -0.33000      0.0000000000     -7.077684      0.0000000000     2375.9999999997
   5336  -0.32900      0.0000000000     -7.050473      0.0000000000     2375.9999999997
   5346  -0.32800      0.0000000000     -7.023261      0.0000000000     2375.9999999997
   5356  -0.32700      0.0000000000     -6.996050      0.0000000000     2375.9999999997
   5366  -0.32600      0.0000000000     -6.968839      0.0000000000     2375.9999999997
   5376  -0.32500      0.0000000000     -6.941627      0.0000000000     2375.9999999997
   5386  -0.32400      0.0000000000     -6.914416      0.0000000000     2375.9999999997
   5396  -0.32300      0.0000000000     -6.887204      0.0000000000     2375.9999999997
   5406  -0.32200      0.0000000000     -6.859993      0.0000000000     2375.9999999997
   5416  -0.32100      0.0000000000     -6.832782      0.0000000000     2375.9999999997
   5426  -0.32000      0.0000000000     -6.805570      0.0000000000     2375.9999999997
   5436  -0.31900      0.0000000000     -6.778359      0.0000000000     2375.9999999997
   5446  -0.31800      0.0000000000     -6.751147      0.0000000000     2375.9999999997
   5456  -0.31700      0.0000000000     -6.723936      0.0000000000     2375.9999999997
   5466  -0.31600      0.0000000000     -6.696725      0.0000000000     2375.9999999997
   5476  -0.31500      0.0000000000     -6.669513      0.0000000000     2375.9999999997
   5486  -0.31400      0.0000000000     -6.642302      0.0000000000     2375.9999999997
   5496  -0.31300      0.0000000000     -6.615090      0.0000000000     2375.9999999997
   5506  -0.31200      0.0000000000     -6.587879      0.0000000000     2375.9999999997
   5516  -0.31100      0.0000000000     -6.560668      0.0000000000     2375.9999999997
   5526  -0.31000      0.0000000000     -6.533456      0.0000000000     2375.9999999997
   5536  -0.30900      0.0000000000     -6.506245      0.0000000000     2375.9999999997
   5546  -0.30800      0.0000000000     -6.479033      0.0000000000     2375.9999999997
   5556  -0.30700      0.0000000000     -6.451822      0.0000000000     2375.9999999997
   5566  -0.30600      0.0000000090     -6.424611      0.0000000003     2375.9999999997
   5576  -0.30500      0.0000089829     -6.397399      0.0000003301     2376.0000000016
   5586  -0.30400      0.0033696023     -6.370188      0.0001238306     2376.0000007842
   5596  -0.30300      0.4780345215     -6.342976      0.0175674382     2376.0001280352
   5606  -0.30200     25.8610680094     -6.315765      0.9503763742     2376.0082595266
   5616  -0.30100    539.0919561767     -6.288554     19.8112567692     2376.2161728228
   5626  -0.30000   4382.3241665848     -6.261342    161.0473840603     2378.3869241907
   5636  -0.29900  14066.6461935864     -6.234131    516.9395247508     2387.8310539310
   5646  -0.29800  18291.3628527998     -6.206919    672.1949418534     2405.3344611369
   5656  -0.29700  12569.5912827264     -6.179708    461.9237915408     2420.5972898335
   5666  -0.29600  14469.6345184216     -6.152497    531.7490671430     2433.2386702372
   5676  -0.29500  18445.2346630017     -6.125285    677.8496245222     2450.6645697456
   5686  -0.29400  10565.6446573921     -6.098074    388.2801381873     2465.5105304019
   5696  -0.29300   2418.7090726257     -6.070862     88.8858866077     2471.0654699688
   5706  -0.29200    217.7051222477     -6.043651      8.0005127649     2471.9414171703
   5716  -0.29100      7.6103773069     -6.016440      0.2796761057     2471.9984798167
   5726  -0.29000      0.1021338694     -5.989228      0.0037533491     2471.9999841949
   5736  -0.28900      0.0005211458     -5.962017      0.0000191517     2471.9999999353
   5746  -0.28800      0.0000179262     -5.934806      0.0000006588     2472.0000000033
   5756  -0.28700      0.0043427392     -5.907594      0.0001595927     2472.0000010637
   5766  -0.28600      0.4227227418     -5.880383      0.0155347686     2472.0001206566
   5776  -0.28500     15.7510708196     -5.853171      0.5788409655     2472.0054570111
   5786  -0.28400    227.1760508976     -5.825960      8.3485628464     2472.1014734325
   5796  -0.28300   1283.6663031524     -5.798749     47.1738493709     2472.8125528671
   5806  -0.28200   2871.9398164154     -5.771537    105.5418031689     2475.0208866688
   5816  -0.28100   2559.2478918073     -5.744326     94.0505910722     2477.9335102036
   5826  -0.28000    907.5564420083     -5.717114     33.3520719409     2479.5704651454
   5836  -0.27900    127.1311874551     -5.689903      4.6719832659     2479.9598119896
   5846  -0.27800      6.9560755323     -5.662692      0.2556309678     2479.9984107374
   5856  -0.27700      0.1468914339     -5.635480      0.0053981587     2479.9999744697
   5866  -0.27600      0.0011844295     -5.608269      0.0000435270     2479.9999998375
   5876  -0.27500      0.0000036464     -5.581057      0.0000001340     2479.9999999993
   5886  -0.27400      0.0000260918     -5.553846      0.0000009589     2480.0000000052
   5896  -0.27300      0.0083042265     -5.526635      0.0003051746     2480.0000019752
   5906  -0.27200      1.0009674354     -5.499423      0.0367848614     2480.0002753742
   5916  -0.27100     46.0834813379     -5.472212      1.6935360863     2480.0152293851
   5926  -0.27000    819.1036353540     -5.445000     30.1014924350     2480.3435936029
   5936  -0.26900   5688.7983306842     -5.417789    209.0594065562     2483.2979597127
   5946  -0.26800  15611.5027577671     -5.390578    573.7119356798     2494.4028834227
   5956  -0.26700  17050.9505873456     -5.363366    626.6106484707     2512.0931129580
   5966  -0.26600   7417.0360324033     -5.336155    272.5709475367     2524.1032935473
   5976  -0.26500   1277.1228030133     -5.308943     46.9333802637     2527.5621462980
   5986  -0.26400     86.1232822253     -5.281732      3.1649710934     2527.9789663127
   5996  -0.26300      2.2472670708     -5.254521      0.0825855115     2527.9995864999
   6006  -0.26200      0.0224399172     -5.227309      0.0008246514     2527.9999967678
   6016  -0.26100      0.0000849746     -5.200098      0.0000031228     2527.9999999899
   6026  -0.26000      0.0000001212     -5.172886      0.0000000045     2527.9999999997
   6036  -0.25900      0.0000000001     -5.145675      0.0000000000     2527.9999999997
   6046  -0.25800      0.0000000000     -5.118464      0.0000000000     2527.9999999997
   6056  -0.25700      0.0000000000     -5.091252      0.0000000000     2527.9999999997
   6066  -0.25600      0.0000000000     -5.064041      0.0000000000     2527.9999999997
   6076  -0.25500      0.0000000000     -5.036829      0.0000000000     2527.9999999997
   6086  -0.25400      0.0000000000     -5.009618      0.0000000000     2527.9999999997
   6096  -0.25300      0.0000000000     -4.982407      0.0000000000     2527.9999999997
   6106  -0.25200      0.0000000000     -4.955195      0.0000000000     2527.9999999997
   6116  -0.25100      0.0000000000     -4.927984      0.0000000000     2527.9999999997
   6126  -0.25000      0.0000000000     -4.900772      0.0000000000     2527.9999999997
   6136  -0.24900      0.0000000000     -4.873561      0.0000000000     2527.9999999997
   6146  -0.24800      0.0000000000     -4.846350      0.0000000000     2527.9999999997
   6156  -0.24700      0.0000000000     -4.819138      0.0000000000     2527.9999999997
   6166  -0.24600      0.0000000000     -4.791927      0.0000000000     2527.9999999997
   6176  -0.24500      0.0000000000     -4.764715      0.0000000000     2527.9999999997
   6186  -0.24400      0.0000000000     -4.737504      0.0000000000     2527.9999999997
   6196  -0.24300      0.0000000000     -4.710293      0.0000000000     2527.9999999997
   6206  -0.24200      0.0000000000     -4.683081      0.0000000000     2527.9999999997
   6216  -0.24100      0.0000000000     -4.655870      0.0000000000     2527.9999999997
   6226  -0.24000      0.0000000000     -4.628658      0.0000000000     2527.9999999997
   6236  -0.23900      0.0000000034     -4.601447      0.0000000001     2527.9999999997
   6246  -0.23800      0.0000038308     -4.574236      0.0000001408     2528.0000000005
   6256  -0.23700      0.0016338503     -4.547024      0.0000600429     2528.0000003739
   6266  -0.23600      0.2632971651     -4.519813      0.0096759888     2528.0000691085
   6276  -0.23500     16.1607004926     -4.492602      0.5938945728     2528.0050306040
   6286  -0.23400    381.6449277137     -4.465390     14.0251873006     2528.1479699264
   6296  -0.23300   3508.8643945530     -4.438179    128.9483411733     2529.8248999542
   6306  -0.23200  12707.9631125871     -4.410967    467.0088606456     2537.9990045297
   6316  -0.23100  18288.7990364831     -4.383756    672.1007233759     2554.8258977435
   6326  -0.23000  10488.4732403354     -4.356545    385.4441419514     2569.5794993433
   6336  -0.22900   2386.8465025048     -4.329333     87.7149591791     2575.0803048027
   6346  -0.22800    213.4697353871     -4.302122      7.8448652252     2575.9426840128
   6356  -0.22700      7.4140645740     -4.274910      0.2724617485     2575.9985217927
   6366  -0.22600      0.0988485255     -4.247699      0.0036326150     2575.9999847281
   6376  -0.22500      0.0005010299     -4.220488      0.0000184125     2575.9999999379
   6386  -0.22400      0.0000009582     -4.193276      0.0000000352     2575.9999999996
   6396  -0.22300      0.0000000007     -4.166065      0.0000000000     2575.9999999997
   6406  -0.22200      0.0000000000     -4.138853      0.0000000000     2575.9999999997
   6416  -0.22100      0.0000000000     -4.111642      0.0000000000     2575.9999999997
   6426  -0.22000      0.0000000000     -4.084431      0.0000000000     2575.9999999997
   6436  -0.21900      0.0000000000     -4.057219      0.0000000000     2575.9999999997
   6446  -0.21800      0.0000000000     -4.030008      0.0000000000     2575.9999999997
   6456  -0.21700      0.0000000000     -4.002796      0.0000000000     2575.9999999997
   6466  -0.21600      0.0000000000     -3.975585      0.0000000000     2575.9999999997
   6476  -0.21500      0.0000000000     -3.948374      0.0000000000     2575.9999999997
   6486  -0.21400      0.0000000000     -3.921162      0.0000000000     2575.9999999997
   6496  -0.21300      0.0000000000     -3.893951      0.0000000000     2575.9999999997
   6506  -0.21200      0.0000000000     -3.866739      0.0000000000     2575.9999999997
   6516  -0.21100      0.0000000000     -3.839528      0.0000000000     2575.9999999997
   6526  -0.21000      0.0000000000     -3.812317      0.0000000000     2575.9999999997
   6536  -0.20900      0.0000000000     -3.785105      0.0000000000     2575.9999999997
   6546  -0.20800      0.0000000000     -3.757894      0.0000000000     2575.9999999997
   6556  -0.20700      0.0000000000     -3.730682      0.0000000000     2575.9999999997
   6566  -0.20600      0.0000000000     -3.703471      0.0000000000     2575.9999999997
   6576  -0.20500      0.0000000000     -3.676260      0.0000000000     2575.9999999997
   6586  -0.20400      0.0000000000     -3.649048      0.0000000000     2575.9999999997
   6596  -0.20300      0.0000000000     -3.621837      0.0000000000     2575.9999999997
   6606  -0.20200      0.0000000000     -3.594625      0.0000000000     2575.9999999997
   6616  -0.20100      0.0000000000     -3.567414      0.0000000000     2575.9999999997
   6626  -0.20000      0.0000000000     -3.540203      0.0000000000     2575.9999999997
   6636  -0.19900      0.0000000000     -3.512991      0.0000000000     2575.9999999997
   6646  -0.19800      0.0000000000     -3.485780      0.0000000000     2575.9999999997
   6656  -0.19700      0.0000000000     -3.458568      0.0000000000     2575.9999999997
   6666  -0.19600      0.0000000000     -3.431357      0.0000000000     2575.9999999997
   6676  -0.19500      0.0000000000     -3.404146      0.0000000000     2575.9999999997
   6686  -0.19400      0.0000000000     -3.376934      0.0000000000     2575.9999999997
   6696  -0.19300      0.0000000000     -3.349723      0.0000000000     2575.9999999997
   6706  -0.19200      0.0000000000     -3.322511      0.0000000000     2575.9999999997
   6716  -0.19100      0.0000000000     -3.295300      0.0000000000     2575.9999999997
   6726  -0.19000      0.0000000000     -3.268089      0.0000000000     2575.9999999997
   6736  -0.18900      0.0000000000     -3.240877      0.0000000000     2575.9999999997
   6746  -0.18800      0.0000000000     -3.213666      0.0000000000     2575.9999999997
   6756  -0.18700      0.0000000000     -3.186454      0.0000000000     2575.9999999997
   6766  -0.18600      0.0000000000     -3.159243      0.0000000000     2575.9999999997
   6776  -0.18500      0.0000000000     -3.132032      0.0000000000     2575.9999999997
   6786  -0.18400      0.0000000000     -3.104820      0.0000000000     2575.9999999997
   6796  -0.18300      0.0000000000     -3.077609      0.0000000000     2575.9999999997
   6806  -0.18200      0.0000000000     -3.050398      0.0000000000     2575.9999999997
   6816  -0.18100      0.0000000000     -3.023186      0.0000000000     2575.9999999997
   6826  -0.18000      0.0000000000     -2.995975      0.0000000000     2575.9999999997
   6836  -0.17900      0.0000000000     -2.968763      0.0000000000     2575.9999999997
   6846  -0.17800      0.0000000000     -2.941552      0.0000000000     2575.9999999997
   6856  -0.17700      0.0000000003     -2.914341      0.0000000000     2575.9999999997
   6866  -0.17600      0.0000004559     -2.887129      0.0000000168     2575.9999999998
   6876  -0.17500      0.0002263719     -2.859918      0.0000083190     2576.0000000506
   6886  -0.17400      0.0424236592     -2.832706      0.0015590402     2576.0000108798
   6896  -0.17300      3.0241090611     -2.805495      0.1111339177     2576.0009141721
   6906  -0.17200     82.8386217382     -2.778284      3.0442620908     2576.0309073905
   6916  -0.17100    885.0802602454     -2.751072     32.5260877967     2576.4360886728
   6926  -0.17000   3826.6050815604     -2.723861    140.6250917985     2578.7399036121
   6936  -0.16900   7926.2390996174     -2.696649    291.2838082958     2584.8316211739
   6946  -0.16800  13080.0495900194     -2.669438    480.6827815051     2595.3456196716
   6956  -0.16700  18953.8645079550     -2.642227    696.5414197593     2612.0386447945
   6966  -0.16600  14229.8836592181     -2.615015    522.9383887830     2629.4529681603
   6976  -0.16500   4436.4927800114     -2.587804    163.0380431623     2638.0221258121
   6986  -0.16400    548.8804178535     -2.560592     20.1709759701     2639.8343978495
   6996  -0.16300     26.5025415131     -2.533381      0.9739500821     2639.9941741492
   7006  -0.16200      0.4949331998     -2.506170      0.0181884530     2639.9999174856
   7016  -0.16100      0.2831589034     -2.478958      0.0104058940     2640.0000730839
   7026  -0.16000     16.9498667318     -2.451747      0.6228958866     2640.0052895937
   7036  -0.15900    395.3231000677     -2.424535     14.5278506802     2640.1537804473
   7046  -0.15800   3590.1738890205     -2.397324    131.9364088939     2641.8756487660
   7056  -0.15700  12845.2466530793     -2.370113    472.0539358683     2650.1735817659
   7066  -0.15600  18264.3512742632     -2.342901    671.2022850126     2667.0644550650
   7076  -0.15500  10348.5450381314     -2.315690    380.3018772387     2681.7093043305
   7086  -0.15400   2326.4683134109     -2.288478     85.4961024633     2687.1082999911
   7096  -0.15300    205.5318143497     -2.261267      7.5531521138     2687.9450569489
   7106  -0.15200      8.5648400291     -2.234056      0.3147519511     2687.9990232368
   7116  -0.15100     63.6645409518     -2.206844      2.3396278751     2688.0214282249
   7126  -0.15000   1030.6319890723     -2.179633     37.8750132257     2688.4442061570
   7136  -0.14900   6536.4080224629     -2.152421    240.2084768614     2691.9353130961
   7146  -0.14800  16395.3542848003     -2.125210    602.5179375003     2703.9996553871
   7156  -0.14700  16373.7173875232     -2.097999    601.7227964807     2721.6858212470
   7166  -0.14600   6510.4969510075     -2.070787    239.2562628951     2732.7357806850
   7176  -0.14500   1023.8003034065     -2.043576     37.6239534996     2735.6614760592
   7186  -0.14400     62.9792977981     -2.016364      2.3144456628     2735.9850682022
   7196  -0.14300      1.4973653147     -1.989153      0.0550271403     2735.9997313677
   7206  -0.14200      0.0136102397     -1.961942      0.0005001669     2735.9999980826
   7216  -0.14100      0.0000482206     -1.934730      0.0000017721     2735.9999999946
   7226  -0.14000      0.0006684937     -1.907519      0.0000245667     2736.0000001499
   7236  -0.13900      0.1257375330     -1.880307      0.0046207674     2736.0000322267
   7246  -0.13800      9.0157571789     -1.853096      0.3313228446     2736.0027218064
   7256  -0.13700    250.0510037955     -1.825885      9.1892015543     2736.0929446073
   7266  -0.13600   2753.7436238697     -1.798673    101.1981747901     2737.3407011355
   7276  -0.13500  12685.8856150280     -1.771462    466.1975278702     2744.7979820609
   7286  -0.13400  26976.3391748661     -1.744250    991.3618186352     2765.5959929388
   7296  -0.13300  29897.3768789380     -1.717039   1098.7079352390     2795.6263152981
   7306  -0.13200  17717.4689216099     -1.689828    651.1047365576     2819.6122968151
   7316  -0.13100   5057.9757435079     -1.662616    185.8771125019     2829.7605901352
   7326  -0.13000    620.7571349806     -1.635405     22.8123956433     2831.8113836357
